Architecture,Raw_Max_Violation,Log_Max_Violation
KKT,0.058824323,-1.2304431
KKT,0.06140607,-1.2117887
KKT,0.06193681,-1.2080512
KKT,0.061264187,-1.2127934
KKT,0.059287295,-1.2270384
KKT,0.059541196,-1.2251824
KKT,0.058702372,-1.2313443
KKT,0.061855078,-1.2086246
KKT,0.06408613,-1.193236
KKT,0.062476754,-1.2042816
KKT,0.06455564,-1.1900659
KKT,0.059631996,-1.2245207
KKT,0.057714164,-1.2387176
KKT,0.061000347,-1.2146677
KKT,0.057560444,-1.2398759
KKT,0.058786318,-1.2307237
KKT,0.06242437,-1.2046459
KKT,0.05833981,-1.234035
KKT,0.05974581,-1.2236925
KKT,0.06610248,-1.1797823
KKT,0.06296642,-1.200891
KKT,0.06102851,-1.2144673
KKT,0.059055515,-1.2287395
KKT,0.059948646,-1.2222207
KKT,0.060764,-1.2163537
KKT,0.06110716,-1.213908
KKT,0.05845701,-1.2331634
KKT,0.05953919,-1.2251971
KKT,0.05945915,-1.2257813
KKT,0.058113478,-1.2357231
KKT,0.05941376,-1.226113
KKT,0.060531333,-1.2180197
KKT,0.064351164,-1.1914436
KKT,0.062494382,-1.204159
KKT,0.06293347,-1.2011184
KKT,0.06151188,-1.211041
KKT,0.0589173,-1.2297572
KKT,0.059987724,-1.2219377
KKT,0.06297732,-1.2008158
KKT,0.05858752,-1.2321949
KKT,0.06600928,-1.180395
KKT,0.06061613,-1.2174118
KKT,0.06102562,-1.2144878
KKT,0.060041368,-1.2215494
KKT,0.059143435,-1.2280935
KKT,0.059999377,-1.2218533
KKT,0.06129954,-1.2125428
KKT,0.06387109,-1.1946956
KKT,0.05794207,-1.237006
KKT,0.059538532,-1.2252018
KKT,0.060729742,-1.2165985
KKT,0.06026133,-1.2199613
KKT,0.06059652,-1.2175523
KKT,0.06152425,-1.2109537
KKT,0.06288366,-1.2014621
KKT,0.060666293,-1.2170526
KKT,0.058096625,-1.2358491
KKT,0.05927013,-1.2271641
KKT,0.060102016,-1.2211109
KKT,0.061750196,-1.2093617
KKT,0.06028033,-1.2198244
KKT,0.06630873,-1.1784292
KKT,0.059140213,-1.2281171
KKT,0.059607983,-1.2246956
KKT,0.06345689,-1.1975212
KKT,0.060405463,-1.2189238
KKT,0.059249073,-1.2273184
KKT,0.06293344,-1.2011186
KKT,0.059041806,-1.2288404
KKT,0.060084388,-1.2212384
KKT,0.06057533,-1.2177042
KKT,0.06357663,-1.1967025
KKT,0.05969806,-1.2240398
KKT,0.060776018,-1.2162677
KKT,0.06017168,-1.2206079
KKT,0.061965838,-1.2078477
KKT,0.06311424,-1.1998726
KKT,0.062417865,-1.204691
KKT,0.064611405,-1.1896908
KKT,0.06274655,-1.2024102
KKT,0.060952015,-1.215012
KKT,0.059477672,-1.225646
KKT,0.061090767,-1.2140244
KKT,0.06249273,-1.2041705
KKT,0.059206575,-1.22763
KKT,0.060056962,-1.2214366
KKT,0.059023052,-1.2289783
KKT,0.061084993,-1.2140654
KKT,0.066371985,-1.1780152
KKT,0.059676856,-1.224194
KKT,0.058828518,-1.2304121
KKT,0.060048446,-1.2214983
KKT,0.05978568,-1.2234029
KKT,0.06500821,-1.1870317
KKT,0.05828752,-1.2344245
KKT,0.05841808,-1.2334527
KKT,0.059441686,-1.2259089
KKT,0.059773274,-1.223493
KKT,0.059398428,-1.226225
KKT,0.06289004,-1.2014182
KKT,0.058936723,-1.229614
KKT,0.060859017,-1.2156751
KKT,0.06008888,-1.2212058
KKT,0.061610784,-1.2103432
KKT,0.058739208,-1.231072
KKT,0.060755923,-1.2164114
KKT,0.064600065,-1.189767
KKT,0.060105465,-1.221086
KKT,0.060603555,-1.2175019
KKT,0.059655555,-1.2243491
KKT,0.061026942,-1.2144784
KKT,0.06263262,-1.2031994
KKT,0.061228134,-1.2130489
KKT,0.060942195,-1.2150819
KKT,0.061378464,-1.211984
KKT,0.060511157,-1.2181646
KKT,0.06090393,-1.2153547
KKT,0.05862482,-1.2319185
KKT,0.058372967,-1.2337883
KKT,0.06241116,-1.2047378
KKT,0.059346564,-1.2266045
KKT,0.0631036,-1.1999458
KKT,0.058171645,-1.2352886
KKT,0.057478018,-1.2404982
KKT,0.061182424,-1.2133733
KKT,0.061633654,-1.2101821
KKT,0.06014225,-1.2208203
KKT,0.05965699,-1.2243387
KKT,0.059976086,-1.2220219
KKT,0.059827432,-1.2230996
KKT,0.060462914,-1.2185109
KKT,0.05870883,-1.2312965
KKT,0.060102634,-1.2211065
KKT,0.060167298,-1.2206395
KKT,0.05958499,-1.2248632
KKT,0.05982042,-1.2231505
KKT,0.06017098,-1.2206129
KKT,0.059463196,-1.2257518
KKT,0.06010025,-1.2211237
KKT,0.0585811,-1.2322425
KKT,0.058746994,-1.2310144
KKT,0.06154859,-1.2107819
KKT,0.06278724,-1.2021286
KKT,0.059898213,-1.2225862
KKT,0.059184283,-1.2277936
KKT,0.060221992,-1.2202449
KKT,0.07063766,-1.1509637
KKT,0.06334922,-1.1982588
KKT,0.061998293,-1.2076203
KKT,0.061103195,-1.2139361
KKT,0.06012152,-1.22097
KKT,0.05986116,-1.2228549
KKT,0.058556758,-1.232423
KKT,0.062329866,-1.2053038
KKT,0.060195908,-1.220433
KKT,0.059979342,-1.2219983
KKT,0.062447324,-1.2044861
KKT,0.059887677,-1.2226626
KKT,0.06285972,-1.2016275
KKT,0.061679743,-1.2098575
KKT,0.061470367,-1.2113342
KKT,0.061391335,-1.211893
KKT,0.062999934,-1.2006599
KKT,0.060764596,-1.2163494
KKT,0.059170224,-1.2278968
KKT,0.060132314,-1.2208921
KKT,0.06253752,-1.2038593
KKT,0.059334904,-1.2266898
KKT,0.061060727,-1.214238
KKT,0.05895029,-1.229514
KKT,0.060506225,-1.2182
KKT,0.059148826,-1.2280539
KKT,0.065104954,-1.186386
KKT,0.06169225,-1.2097694
KKT,0.061061643,-1.2142315
KKT,0.06274559,-1.2024168
KKT,0.059106328,-1.228366
KKT,0.061243147,-1.2129425
KKT,0.060279906,-1.2198274
KKT,0.062196996,-1.2062306
KKT,0.06659287,-1.1765722
KKT,0.065190434,-1.1858162
KKT,0.06148824,-1.211208
KKT,0.058620468,-1.2319508
KKT,0.05849035,-1.2329158
KKT,0.061676025,-1.2098836
KKT,0.06020519,-1.220366
KKT,0.059360385,-1.2265033
KKT,0.058797352,-1.2306422
KKT,0.063436076,-1.1976637
KKT,0.06861225,-1.1635983
KKT,0.059829876,-1.223082
KKT,0.060605653,-1.2174869
KKT,0.060595132,-1.2175623
KKT,0.06027171,-1.2198865
KKT,0.062234834,-1.2059665
KKT,0.06007939,-1.2212745
KKT,0.06464943,-1.1894352
KKT,0.060008436,-1.2217877
KKT,0.059060052,-1.2287061
KKT,0.057607457,-1.2395213
KKT,0.059073128,-1.22861
KKT,0.05717632,-1.2427838
KKT,0.061058372,-1.2142547
KKT,0.061128438,-1.2137567
KKT,0.0678636,-1.1683631
KKT,0.06010337,-1.2211012
KKT,0.060421422,-1.218809
KKT,0.059436783,-1.2259448
KKT,0.06282858,-1.2018428
KKT,0.062304027,-1.2054839
KKT,0.058816556,-1.2305005
KKT,0.059296653,-1.2269698
KKT,0.06337408,-1.1980883
KKT,0.06033942,-1.2193989
KKT,0.05947233,-1.225685
KKT,0.062833205,-1.2018108
KKT,0.05983191,-1.2230672
KKT,0.061937056,-1.2080494
KKT,0.060881548,-1.2155143
KKT,0.05994135,-1.2222735
KKT,0.064156085,-1.1927621
KKT,0.05986519,-1.2228256
KKT,0.059260532,-1.2272345
KKT,0.06067372,-1.2169994
KKT,0.05770333,-1.2387991
KKT,0.0604674,-1.2184787
KKT,0.061015695,-1.2145585
KKT,0.06466347,-1.189341
KKT,0.060724683,-1.2166348
KKT,0.06292378,-1.2011852
KKT,0.05819568,-1.2351092
KKT,0.0595154,-1.2253706
KKT,0.059692897,-1.2240773
KKT,0.06030543,-1.2196436
KKT,0.060116634,-1.2210053
KKT,0.05944337,-1.2258966
KKT,0.059292063,-1.2270035
KKT,0.061509393,-1.2110586
KKT,0.059105612,-1.2283713
KKT,0.059499826,-1.2254843
KKT,0.058539137,-1.2325537
KKT,0.06301689,-1.200543
KKT,0.06432004,-1.1916537
KKT,0.057807356,-1.2380168
KKT,0.061704352,-1.2096843
KKT,0.060403384,-1.2189387
KKT,0.05986584,-1.2228209
KKT,0.06328485,-1.1987002
KKT,0.059357427,-1.226525
KKT,0.06394461,-1.1941961
KKT,0.059024952,-1.2289643
KKT,0.060418595,-1.2188294
KKT,0.06108868,-1.2140392
KKT,0.060878374,-1.215537
KKT,0.061285242,-1.2126441
KKT,0.06047138,-1.2184502
KKT,0.06298306,-1.2007762
KKT,0.060165614,-1.2206516
KKT,0.058971822,-1.2293555
KKT,0.059419475,-1.2260712
KKT,0.059291884,-1.2270048
KKT,0.05883673,-1.2303514
KKT,0.059083913,-1.2285308
KKT,0.061438106,-1.2115622
KKT,0.05937106,-1.2264252
KKT,0.059909947,-1.222501
KKT,0.059131347,-1.2281822
KKT,0.061594337,-1.2104592
KKT,0.060017824,-1.2217197
KKT,0.061452374,-1.2114613
KKT,0.059801266,-1.2232896
KKT,0.060158677,-1.2207017
KKT,0.059893273,-1.2226219
KKT,0.0637238,-1.1956983
KKT,0.06280902,-1.201978
KKT,0.058880612,-1.2300277
KKT,0.060169846,-1.2206211
KKT,0.05847597,-1.2330226
KKT,0.05963604,-1.2244912
KKT,0.064454645,-1.1907458
KKT,0.060012907,-1.2217554
KKT,0.05856265,-1.2323793
KKT,0.059986167,-1.2219489
KKT,0.0587921,-1.2306811
KKT,0.059720766,-1.2238747
KKT,0.061855108,-1.2086245
KKT,0.061809324,-1.208946
KKT,0.05954042,-1.2251881
KKT,0.0625559,-1.2037317
KKT,0.059552044,-1.2251034
KKT,0.059582725,-1.2248796
KKT,0.060065046,-1.2213782
KKT,0.05986027,-1.2228613
KKT,0.0576552,-1.2391615
KKT,0.060277037,-1.2198482
KKT,0.06153424,-1.2108831
KKT,0.059960805,-1.2221326
KKT,0.059743643,-1.2237083
KKT,0.059546813,-1.2251415
KKT,0.058994308,-1.2291899
KKT,0.06351414,-1.1971296
KKT,0.06065741,-1.2171161
KKT,0.05931153,-1.2268609
KKT,0.06080307,-1.2160745
KKT,0.06011255,-1.2210349
KKT,0.058962718,-1.2294225
KKT,0.0614153,-1.2117234
KKT,0.059793726,-1.2233444
KKT,0.061322026,-1.2123835
KKT,0.06404057,-1.1935447
KKT,0.05943992,-1.2259218
KKT,0.05922404,-1.227502
KKT,0.059022605,-1.2289816
KKT,0.060727343,-1.2166157
KKT,0.05783817,-1.2377855
KKT,0.060673006,-1.2170045
KKT,0.059125975,-1.2282217
KKT,0.061133742,-1.213719
KKT,0.062384903,-1.2049205
KKT,0.05906532,-1.2286675
KKT,0.059873916,-1.2227623
KKT,0.059774645,-1.223483
KKT,0.060154907,-1.220729
KKT,0.059233375,-1.2274336
KKT,0.06110781,-1.2139033
KKT,0.059317626,-1.2268163
KKT,0.057450145,-1.2407088
KKT,0.062167898,-1.2064338
KKT,0.058967337,-1.2293885
KKT,0.06750831,-1.1706427
KKT,0.059027493,-1.2289456
KKT,0.06048795,-1.2183311
KKT,0.058611587,-1.2320166
KKT,0.062096924,-1.2069299
KKT,0.059533767,-1.2252367
KKT,0.059150875,-1.2280388
KKT,0.059952587,-1.222192
KKT,0.057886824,-1.2374203
KKT,0.0607101,-1.216739
KKT,0.06002304,-1.2216821
KKT,0.059807315,-1.2232457
KKT,0.059881166,-1.2227098
KKT,0.06300923,-1.2005959
KKT,0.059500184,-1.2254817
KKT,0.059066348,-1.2286599
KKT,0.064055085,-1.1934464
KKT,0.058379546,-1.2337393
KKT,0.06007517,-1.221305
KKT,0.05916568,-1.2279302
KKT,0.05947928,-1.2256343
KKT,0.064743936,-1.1888009
KKT,0.061534055,-1.2108845
KKT,0.05956815,-1.2249858
KKT,0.059647195,-1.2244099
KKT,0.06239766,-1.2048317
KKT,0.058614224,-1.231997
KKT,0.060201034,-1.220396
KKT,0.061991952,-1.2076647
KKT,0.061897665,-1.2083257
KKT,0.060441997,-1.2186612
KKT,0.060185753,-1.2205063
KKT,0.059217256,-1.2275517
KKT,0.06006618,-1.22137
KKT,0.0595029,-1.2254618
KKT,0.061470315,-1.2113346
KKT,0.059585527,-1.2248592
KKT,0.06179446,-1.2090504
KKT,0.065479875,-1.1838921
KKT,0.058368832,-1.233819
KKT,0.06347574,-1.1973922
KKT,0.05957073,-1.2249671
KKT,0.05981946,-1.2231575
KKT,0.057593733,-1.2396247
KKT,0.063514754,-1.1971254
KKT,0.059689313,-1.2241035
KKT,0.060621776,-1.2173713
KKT,0.062301762,-1.2054996
KKT,0.060302407,-1.2196654
KKT,0.059770703,-1.2235116
KKT,0.060030922,-1.221625
KKT,0.061314724,-1.2124352
KKT,0.058785096,-1.2307328
KKT,0.06234694,-1.2051848
KKT,0.05855938,-1.2324035
KKT,0.058872074,-1.2300906
KKT,0.060953945,-1.2149981
KKT,0.05962123,-1.2245991
KKT,0.05870223,-1.2313454
KKT,0.061760545,-1.2092888
KKT,0.06023147,-1.2201766
KKT,0.064963594,-1.18733
KKT,0.061915785,-1.2081987
KKT,0.05996386,-1.2221104
KKT,0.058414303,-1.2334808
KKT,0.05841419,-1.2334816
KKT,0.057753913,-1.2384186
KKT,0.059719786,-1.2238817
KKT,0.059367023,-1.2264547
KKT,0.06001708,-1.2217251
KKT,0.063228354,-1.1990881
KKT,0.059836686,-1.2230325
KKT,0.061516702,-1.211007
KKT,0.060049005,-1.2214942
KKT,0.061660334,-1.2099941
KKT,0.06187874,-1.2084585
KKT,0.059934467,-1.2223233
KKT,0.06349334,-1.1972718
KKT,0.06049308,-1.2182943
KKT,0.06184864,-1.2086699
KKT,0.06005212,-1.2214717
KKT,0.05928871,-1.227028
KKT,0.060347468,-1.2193409
KKT,0.0650458,-1.1867808
KKT,0.059179783,-1.2278266
KKT,0.06129019,-1.212609
KKT,0.060164124,-1.2206624
KKT,0.060395494,-1.2189955
KKT,0.06011656,-1.2210059
KKT,0.06127975,-1.212683
KKT,0.061346423,-1.2122108
KKT,0.06344797,-1.1975822
KKT,0.057940677,-1.2370164
KKT,0.05995202,-1.2221962
KKT,0.060663175,-1.2170749
KKT,0.064787626,-1.1885079
KKT,0.065789565,-1.1818429
KKT,0.060253397,-1.2200185
KKT,0.059087947,-1.2285011
KKT,0.05993344,-1.2223308
KKT,0.06431885,-1.1916617
KKT,0.062351935,-1.20515
KKT,0.062119983,-1.2067686
KKT,0.059728272,-1.2238201
KKT,0.059981927,-1.2219796
KKT,0.057651743,-1.2391876
KKT,0.059302695,-1.2269256
KKT,0.058753096,-1.2309692
KKT,0.06025389,-1.2200149
KKT,0.058849752,-1.2302554
KKT,0.060191832,-1.2204624
KKT,0.063484445,-1.1973326
KKT,0.060559645,-1.2178167
KKT,0.05994585,-1.2222409
KKT,0.0615777,-1.2105765
KKT,0.06606934,-1.1800001
KKT,0.059971817,-1.2220528
KKT,0.059437633,-1.2259384
KKT,0.059806682,-1.2232503
KKT,0.06053756,-1.217975
KKT,0.060155913,-1.2207217
KKT,0.05948005,-1.2256287
KKT,0.05964251,-1.2244442
KKT,0.058802363,-1.2306052
KKT,0.06111,-1.2138877
KKT,0.059765905,-1.2235465
KKT,0.060413152,-1.2188685
KKT,0.065187365,-1.1858366
KKT,0.06268943,-1.2028056
KKT,0.060929075,-1.2151754
KKT,0.059213176,-1.2275816
KKT,0.06455633,-1.1900612
KKT,0.060749024,-1.2164607
KKT,0.059057847,-1.2287223
KKT,0.05837421,-1.233779
KKT,0.06016755,-1.2206377
KKT,0.06443611,-1.1908706
KKT,0.05898069,-1.2292901
KKT,0.05838488,-1.2336996
KKT,0.06300756,-1.2006073
KKT,0.058694646,-1.2314016
KKT,0.0641761,-1.1926267
KKT,0.059310965,-1.226865
KKT,0.06019001,-1.2204756
KKT,0.05912493,-1.2282294
KKT,0.064261556,-1.1920488
KKT,0.058582373,-1.232233
KKT,0.06086517,-1.2156311
KKT,0.05880267,-1.230603
KKT,0.06189269,-1.2083607
KKT,0.061040327,-1.2143831
KKT,0.066948414,-1.1742597
KKT,0.060687087,-1.2169037
KKT,0.061425887,-1.2116486
KKT,0.061461087,-1.2113998
KKT,0.060334705,-1.2194328
KKT,0.05830729,-1.2342771
KKT,0.059942484,-1.2222652
KKT,0.062295865,-1.2055408
KKT,0.059209883,-1.2276058
KKT,0.058142,-1.23551
KKT,0.06206711,-1.2071384
KKT,0.06113106,-1.2137381
KKT,0.059772,-1.2235022
KKT,0.06280531,-1.2020036
KKT,0.060830086,-1.2158816
KKT,0.063296124,-1.1986228
KKT,0.061999187,-1.2076141
KKT,0.05883935,-1.2303321
KKT,0.06044022,-1.218674
KKT,0.05866523,-1.2316192
KKT,0.062162742,-1.2064699
KKT,0.061328083,-1.2123406
KKT,0.062363908,-1.2050667
KKT,0.06408864,-1.193219
KKT,0.060286015,-1.2197834
KKT,0.060412988,-1.2188697
KKT,0.05942221,-1.2260512
KKT,0.059432507,-1.225976
KKT,0.06047815,-1.2184016
KKT,0.0612424,-1.2129478
KKT,0.06301151,-1.2005801
KKT,0.06473963,-1.1888298
KKT,0.06082633,-1.2159084
KKT,0.059717007,-1.223902
KKT,0.062227063,-1.2060207
KKT,0.06100703,-1.2146201
KKT,0.059383564,-1.2263337
KKT,0.05975135,-1.2236522
KKT,0.061952963,-1.207938
KKT,0.061408058,-1.2117746
KKT,0.06399042,-1.1938851
KKT,0.058828782,-1.2304101
KKT,0.061401013,-1.2118244
KKT,0.059374273,-1.2264017
KKT,0.060051396,-1.2214769
KKT,0.05990284,-1.2225525
KKT,0.062126234,-1.206725
KKT,0.062424675,-1.2046437
KKT,0.060005315,-1.2218103
KKT,0.060455628,-1.2185633
KKT,0.05997119,-1.2220573
KKT,0.062324274,-1.2053428
KKT,0.06348669,-1.1973174
KKT,0.059377506,-1.2263781
KKT,0.059172884,-1.2278773
KKT,0.061026968,-1.2144783
KKT,0.060224593,-1.2202262
KKT,0.058768198,-1.2308576
KKT,0.059206463,-1.2276309
KKT,0.060592845,-1.2175786
KKT,0.059479155,-1.2256352
KKT,0.062950194,-1.201003
KKT,0.05896452,-1.2294092
KKT,0.059515357,-1.225371
KKT,0.05996819,-1.222079
KKT,0.05962783,-1.224551
KKT,0.060157515,-1.2207102
KKT,0.059329398,-1.2267301
KKT,0.059056684,-1.2287309
KKT,0.06006726,-1.2213622
KKT,0.06103023,-1.214455
KKT,0.059776813,-1.2234672
KKT,0.059056092,-1.2287353
KKT,0.062203743,-1.2061834
KKT,0.0604776,-1.2184055
KKT,0.061445903,-1.2115071
KKT,0.05831962,-1.2341853
KKT,0.061682835,-1.2098356
KKT,0.07405451,-1.1304485
KKT,0.061754294,-1.2093328
KKT,0.060678553,-1.2169648
KKT,0.06613164,-1.1795907
KKT,0.06019059,-1.2204714
KKT,0.06010458,-1.2210925
KKT,0.06265577,-1.2030389
KKT,0.058961436,-1.229432
KKT,0.06026107,-1.2199632
KKT,0.061269492,-1.2127557
KKT,0.06120637,-1.2132034
KKT,0.060668,-1.2170403
KKT,0.062140767,-1.2066234
KKT,0.059614077,-1.2246512
KKT,0.059051834,-1.2287666
KKT,0.0603515,-1.219312
KKT,0.05909583,-1.2284431
KKT,0.060547143,-1.2179064
KKT,0.059879176,-1.2227242
KKT,0.058638886,-1.2318143
KKT,0.060753718,-1.2164271
KKT,0.060051657,-1.221475
KKT,0.05933647,-1.2266783
KKT,0.06182442,-1.20884
KKT,0.060957715,-1.2149713
KKT,0.059176534,-1.2278504
KKT,0.05849544,-1.232878
KKT,0.061307266,-1.212488
KKT,0.060726702,-1.2166203
KKT,0.057838954,-1.2377796
KKT,0.059725195,-1.2238424
KKT,0.059641242,-1.2244533
KKT,0.060655646,-1.2171288
KKT,0.05958134,-1.2248898
KKT,0.05826671,-1.2345794
KKT,0.05957909,-1.2249061
KKT,0.062141337,-1.2066194
KKT,0.061103575,-1.2139333
KKT,0.061538205,-1.2108551
KKT,0.062803715,-1.2020147
KKT,0.06074795,-1.2164683
KKT,0.061708868,-1.2096524
KKT,0.05933936,-1.2266572
KKT,0.065689944,-1.1825011
KKT,0.058089517,-1.2359022
KKT,0.059572548,-1.2249538
KKT,0.06132767,-1.2123436
KKT,0.059063993,-1.2286772
KKT,0.062198274,-1.2062217
KKT,0.059599936,-1.2247542
KKT,0.06159148,-1.2104794
KKT,0.06031987,-1.2195396
KKT,0.060160555,-1.2206882
KKT,0.059799153,-1.223305
KKT,0.059500672,-1.2254782
KKT,0.060302943,-1.2196615
KKT,0.06304391,-1.2003568
KKT,0.059475303,-1.2256633
KKT,0.06704756,-1.173617
KKT,0.06329867,-1.1986054
KKT,0.059848994,-1.2229432
KKT,0.059036814,-1.2288771
KKT,0.05927229,-1.2271483
KKT,0.059749857,-1.2236631
KKT,0.060209297,-1.2203364
KKT,0.061841473,-1.2087202
KKT,0.05866541,-1.2316179
KKT,0.05931157,-1.2268606
KKT,0.06034243,-1.2193772
KKT,0.063451715,-1.1975566
KKT,0.059996113,-1.2218769
KKT,0.060559243,-1.2178196
KKT,0.06230945,-1.2054461
KKT,0.058527485,-1.2326401
KKT,0.063202575,-1.1992652
KKT,0.06012115,-1.2209728
KKT,0.059546113,-1.2251465
KKT,0.061176643,-1.2134143
KKT,0.058727533,-1.2311583
KKT,0.06274296,-1.202435
KKT,0.061790083,-1.2090812
KKT,0.06047994,-1.2183887
KKT,0.06201391,-1.207511
KKT,0.059234053,-1.2274286
KKT,0.059196666,-1.2277027
KKT,0.060516387,-1.218127
KKT,0.06317425,-1.1994599
KKT,0.05871866,-1.2312238
KKT,0.061107818,-1.2139032
KKT,0.062039517,-1.2073315
KKT,0.062221155,-1.206062
KKT,0.06015958,-1.2206953
KKT,0.059749067,-1.2236688
KKT,0.062058743,-1.2071971
KKT,0.05960639,-1.2247072
KKT,0.059905197,-1.2225355
KKT,0.060363665,-1.2192245
KKT,0.062601715,-1.2034137
KKT,0.061228275,-1.213048
KKT,0.061905608,-1.20827
KKT,0.061638437,-1.2101483
KKT,0.05918823,-1.2277646
KKT,0.060539037,-1.2179645
KKT,0.075142056,-1.1241169
KKT,0.05884216,-1.2303114
KKT,0.06319402,-1.199324
KKT,0.061553158,-1.2107496
KKT,0.05922939,-1.2274628
KKT,0.057272144,-1.2420566
KKT,0.06262897,-1.2032248
KKT,0.060470596,-1.2184558
KKT,0.061261863,-1.2128098
KKT,0.06145551,-1.2114391
KKT,0.06051731,-1.2181203
KKT,0.066150196,-1.1794689
KKT,0.059438027,-1.2259356
KKT,0.059210673,-1.2276
KKT,0.06162861,-1.2102176
KKT,0.05927016,-1.2271639
KKT,0.05970773,-1.2239695
KKT,0.05922664,-1.2274829
KKT,0.057734743,-1.2385628
KKT,0.061029866,-1.2144576
KKT,0.05967301,-1.2242221
KKT,0.06192613,-1.2081261
KKT,0.05986984,-1.2227919
KKT,0.05972912,-1.2238139
KKT,0.05887325,-1.230082
KKT,0.06364695,-1.1962224
KKT,0.059596375,-1.2247802
KKT,0.057301097,-1.241837
KKT,0.05959303,-1.2248045
KKT,0.06125915,-1.212829
KKT,0.060143262,-1.220813
KKT,0.05849144,-1.2329077
KKT,0.06182978,-1.2088023
KKT,0.059342332,-1.2266353
KKT,0.05940238,-1.2261962
KKT,0.05992338,-1.2224036
KKT,0.061275274,-1.2127148
KKT,0.05957453,-1.2249393
KKT,0.060767263,-1.2163303
KKT,0.061658636,-1.2100061
KKT,0.062715836,-1.2026228
KKT,0.064063445,-1.1933897
KKT,0.061966315,-1.2078444
KKT,0.059628546,-1.2245458
KKT,0.06726526,-1.1722091
KKT,0.0620016,-1.2075971
KKT,0.058668524,-1.2315948
KKT,0.06557435,-1.183266
KKT,0.059777625,-1.2234614
KKT,0.060121804,-1.220968
KKT,0.060002573,-1.2218301
KKT,0.0634863,-1.19732
KKT,0.059482083,-1.2256138
KKT,0.05990766,-1.2225176
KKT,0.062301442,-1.2055019
KKT,0.060974587,-1.2148511
KKT,0.062304124,-1.2054832
KKT,0.060297027,-1.2197042
KKT,0.0617619,-1.2092793
KKT,0.059036978,-1.2288759
KKT,0.058672577,-1.2315649
KKT,0.06112189,-1.2138033
KKT,0.06056872,-1.2177516
KKT,0.06378684,-1.1952689
KKT,0.05978827,-1.223384
KKT,0.06153795,-1.2108569
KKT,0.058675475,-1.2315434
KKT,0.059351303,-1.2265698
KKT,0.0597874,-1.2233903
KKT,0.060563236,-1.217791
KKT,0.05843886,-1.2332983
KKT,0.06034121,-1.219386
KKT,0.059408046,-1.2261547
KKT,0.0635393,-1.1969576
KKT,0.060727403,-1.2166153
KKT,0.06478275,-1.1885406
KKT,0.062196583,-1.2062335
KKT,0.060942546,-1.2150794
KKT,0.06279877,-1.2020489
KKT,0.057148777,-1.2429931
KKT,0.06120757,-1.2131948
KKT,0.059233293,-1.2274342
KKT,0.060205363,-1.2203648
KKT,0.059922427,-1.2224106
KKT,0.05923216,-1.2274424
KKT,0.059988678,-1.2219307
KKT,0.064264044,-1.192032
KKT,0.058949605,-1.2295191
KKT,0.05960601,-1.22471
KKT,0.06059573,-1.217558
KKT,0.0620011,-1.2076006
KKT,0.06046155,-1.2185208
KKT,0.061930217,-1.2080975
KKT,0.06173928,-1.2094384
KKT,0.061934505,-1.2080673
KKT,0.06084092,-1.2158042
KKT,0.060239356,-1.2201197
KKT,0.059895337,-1.222607
KKT,0.060481854,-1.2183748
KKT,0.060005784,-1.2218069
KKT,0.060102142,-1.2211101
KKT,0.059320107,-1.226798
KKT,0.06229254,-1.205564
KKT,0.059107743,-1.2283556
KKT,0.058646843,-1.2317554
KKT,0.0668604,-1.174831
KKT,0.060452357,-1.2185868
KKT,0.06356348,-1.1967924
KKT,0.05938819,-1.2262999
KKT,0.058886006,-1.2299879
KKT,0.059846506,-1.2229612
KKT,0.058686107,-1.2314647
KKT,0.060546055,-1.2179141
KKT,0.060702294,-1.2167948
KKT,0.0615526,-1.2107536
KKT,0.060150057,-1.2207639
KKT,0.059941895,-1.2222695
KKT,0.062481344,-1.2042496
KKT,0.06100487,-1.2146355
KKT,0.05946347,-1.2257497
KKT,0.05975489,-1.2236265
KKT,0.06014411,-1.2208068
KKT,0.059462108,-1.2257597
KKT,0.061085463,-1.2140621
KKT,0.06403201,-1.1936029
KKT,0.060462207,-1.218516
KKT,0.058767863,-1.2308601
KKT,0.06174293,-1.2094128
KKT,0.06070268,-1.2167921
KKT,0.05894462,-1.2295558
KKT,0.062918246,-1.2012234
KKT,0.06052521,-1.2180637
KKT,0.06351057,-1.197154
KKT,0.061183408,-1.2133664
KKT,0.060876757,-1.2155485
KKT,0.058615737,-1.2319858
KKT,0.059810355,-1.2232236
KKT,0.06675505,-1.1755159
KKT,0.062241644,-1.2059189
KKT,0.061962917,-1.2078681
KKT,0.058953732,-1.2294887
KKT,0.057966024,-1.2368265
KKT,0.059663452,-1.2242916
KKT,0.06348704,-1.197315
KKT,0.06602077,-1.1803194
KKT,0.064308405,-1.1917323
KKT,0.0666141,-1.1764338
KKT,0.06557882,-1.1832364
KKT,0.065185055,-1.1858519
KKT,0.06798982,-1.1675562
KKT,0.0632579,-1.1988852
KKT,0.066350825,-1.1781536
KKT,0.06389585,-1.1945274
KKT,0.06544574,-1.1841186
KKT,0.06853331,-1.1640983
KKT,0.06419248,-1.1925159
KKT,0.06908722,-1.1606022
KKT,0.061504453,-1.2110934
KKT,0.06507748,-1.1865692
KKT,0.06480561,-1.1883874
KKT,0.0644563,-1.1907346
KKT,0.06349489,-1.1972612
KKT,0.067092,-1.1733292
KKT,0.06731132,-1.171912
KKT,0.061465383,-1.2113694
KKT,0.06180702,-1.2089622
KKT,0.06404519,-1.1935135
