Metric,Architecture_A,Architecture_B,Mean_A,Mean_B,Difference,p_value,p_adjusted,Significant
Max_Eq,DC3,Rahul's Model,37.17305062561035,0.9188035241603851,36.25424710144996,0.007936507936507936,0.11904761904761904,False
Max_Eq,FSNet,KKT,38.32664501495361,0.06345557273551822,38.26318944221809,0.007936507936507936,0.11904761904761904,False
Max_Eq,FSNet,PINN Baseline,38.32664501495361,0.09548214630484582,38.23116286864877,0.007936507936507936,0.11904761904761904,False
Max_Eq,FSNet,Rahul's Model,38.32664501495361,0.9188035241603851,37.407841490793224,0.007936507936507936,0.11904761904761904,False
Max_Eq,KKT,PINN Baseline,0.06345557273551822,0.09548214630484582,-0.0320265735693276,0.007936507936507936,0.11904761904761904,False
Max_Eq,KKT,Rahul's Model,0.06345557273551822,0.9188035241603851,-0.855347951424867,0.007936507936507936,0.11904761904761904,False
Max_Eq,PINN Baseline,Rahul's Model,0.09548214630484582,0.9188035241603851,-0.8233213778555393,0.007936507936507936,0.11904761904761904,False
Mean_Eq,Ablated PINN,DC3,0.025924472967162725,3.0225716647624967,-2.996647191795334,0.007936507936507936,0.11904761904761904,False
Mean_Eq,Ablated PINN,FSNet,0.025924472967162725,2.9627463036537174,-2.936821830686555,0.007936507936507936,0.11904761904761904,False
Mean_Eq,Ablated PINN,KKT,0.025924472967162725,0.023118414540961384,0.0028060584262013417,0.05555555555555555,0.11904761904761904,False
Mean_Eq,Ablated PINN,PINN Baseline,0.025924472967162725,0.02563114306405187,0.00029332990311085536,0.9285714285714286,0.9285714285714286,False
Mean_Eq,Ablated PINN,Rahul's Model,0.025924472967162725,0.11244575835466386,-0.08652128538750113,0.007936507936507936,0.11904761904761904,False
Mean_Eq,DC3,FSNet,3.0225716647624967,2.9627463036537174,0.05982536110877934,0.007936507936507936,0.11904761904761904,False
Mean_Eq,DC3,KKT,3.0225716647624967,0.023118414540961384,2.9994532502215354,0.007936507936507936,0.11904761904761904,False
Mean_Eq,DC3,PINN Baseline,3.0225716647624967,0.02563114306405187,2.996940521698445,0.007936507936507936,0.11904761904761904,False
Mean_Eq,DC3,Rahul's Model,3.0225716647624967,0.11244575835466386,2.910125906407833,0.007936507936507936,0.11904761904761904,False
Mean_Eq,FSNet,KKT,2.9627463036537174,0.023118414540961384,2.939627889112756,0.007936507936507936,0.11904761904761904,False
Mean_Eq,FSNet,PINN Baseline,2.9627463036537174,0.02563114306405187,2.9371151605896655,0.007936507936507936,0.11904761904761904,False
Mean_Eq,FSNet,Rahul's Model,2.9627463036537174,0.11244575835466386,2.8503005452990537,0.007936507936507936,0.11904761904761904,False
Mean_Eq,KKT,PINN Baseline,0.023118414540961384,0.02563114306405187,-0.0025127285230904864,0.007936507936507936,0.11904761904761904,False
Mean_Eq,KKT,Rahul's Model,0.023118414540961384,0.11244575835466386,-0.08932734381370247,0.007936507936507936,0.11904761904761904,False
Mean_Eq,PINN Baseline,Rahul's Model,0.02563114306405187,0.11244575835466386,-0.08681461529061199,0.007936507936507936,0.11904761904761904,False
Max_Ineq,Ablated PINN,DC3,17.36173479347229,929.0456975585937,-911.6839627651215,0.007936507936507936,0.11904761904761904,False
Max_Ineq,Ablated PINN,FSNet,17.36173479347229,940.3363454956054,-922.9746107021332,0.007936507936507936,0.11904761904761904,False
Max_Ineq,Ablated PINN,KKT,17.36173479347229,0.0037712711334228514,17.357963522338867,0.007936507936507936,0.11904761904761904,False
Max_Ineq,Ablated PINN,PINN Baseline,17.36173479347229,0.34292004709243773,17.018814746379853,0.007936507936507936,0.11904761904761904,False
Max_Ineq,Ablated PINN,Rahul's Model,17.36173479347229,0.0064759510755538945,17.355258842396736,0.007936507936507936,0.11904761904761904,False
Max_Ineq,DC3,FSNet,929.0456975585937,940.3363454956054,-11.290647937011727,0.015873015873015872,0.11904761904761904,False
Max_Ineq,DC3,KKT,929.0456975585937,0.0037712711334228514,929.0419262874602,0.007936507936507936,0.11904761904761904,False
Max_Ineq,DC3,PINN Baseline,929.0456975585937,0.34292004709243773,928.7027775115013,0.007936507936507936,0.11904761904761904,False
Max_Ineq,DC3,Rahul's Model,929.0456975585937,0.0064759510755538945,929.0392216075181,0.007936507936507936,0.11904761904761904,False
Max_Ineq,FSNet,KKT,940.3363454956054,0.0037712711334228514,940.332574224472,0.007936507936507936,0.11904761904761904,False
Max_Ineq,FSNet,PINN Baseline,940.3363454956054,0.34292004709243773,939.993425448513,0.007936507936507936,0.11904761904761904,False
Max_Ineq,FSNet,Rahul's Model,940.3363454956054,0.0064759510755538945,940.3298695445299,0.007936507936507936,0.11904761904761904,False
Max_Ineq,KKT,PINN Baseline,0.0037712711334228514,0.34292004709243773,-0.3391487759590149,0.007936507936507936,0.11904761904761904,False
Max_Ineq,KKT,Rahul's Model,0.0037712711334228514,0.0064759510755538945,-0.002704679942131043,0.3253968253968254,0.3253968253968254,False
Max_Ineq,PINN Baseline,Rahul's Model,0.34292004709243773,0.0064759510755538945,0.33644409601688385,0.007936507936507936,0.11904761904761904,False
Mean_Ineq,Ablated PINN,DC3,0.3658506979048252,8.084519843482969,-7.7186691455781435,0.007936507936507936,0.11904761904761904,False
Mean_Ineq,Ablated PINN,FSNet,0.3658506979048252,8.338792341804506,-7.972941643899681,0.007936507936507936,0.11904761904761904,False
Mean_Ineq,Ablated PINN,KKT,0.3658506979048252,1.5974903821916086e-05,0.3658347230010033,0.007936507936507936,0.11904761904761904,False
Mean_Ineq,Ablated PINN,PINN Baseline,0.3658506979048252,0.03170951279699802,0.3341411851078272,0.007936507936507936,0.11904761904761904,False
Mean_Ineq,Ablated PINN,Rahul's Model,0.3658506979048252,2.7345765041900452e-05,0.36582335213978334,0.007936507936507936,0.11904761904761904,False
Mean_Ineq,DC3,FSNet,8.084519843482969,8.338792341804506,-0.2542724983215372,0.007936507936507936,0.11904761904761904,False
Mean_Ineq,DC3,KKT,8.084519843482969,1.5974903821916086e-05,8.084503868579148,0.007936507936507936,0.11904761904761904,False
Mean_Ineq,DC3,PINN Baseline,8.084519843482969,0.03170951279699802,8.05281033068597,0.007936507936507936,0.11904761904761904,False
Mean_Ineq,DC3,Rahul's Model,8.084519843482969,2.7345765041900452e-05,8.084492497717926,0.007936507936507936,0.11904761904761904,False
Mean_Ineq,FSNet,KKT,8.338792341804506,1.5974903821916086e-05,8.338776366900685,0.007936507936507936,0.11904761904761904,False
Mean_Ineq,FSNet,PINN Baseline,8.338792341804506,0.03170951279699802,8.307082829007507,0.007936507936507936,0.11904761904761904,False
Mean_Ineq,FSNet,Rahul's Model,8.338792341804506,2.7345765041900452e-05,8.338764996039464,0.007936507936507936,0.11904761904761904,False
Mean_Ineq,KKT,PINN Baseline,1.5974903821916086e-05,0.03170951279699802,-0.0316935378931761,0.007936507936507936,0.11904761904761904,False
Mean_Ineq,KKT,Rahul's Model,1.5974903821916086e-05,2.7345765041900452e-05,-1.1370861219984367e-05,0.40476190476190477,0.40476190476190477,False
Mean_Ineq,PINN Baseline,Rahul's Model,0.03170951279699802,2.7345765041900452e-05,0.031682167031956115,0.007936507936507936,0.11904761904761904,False
