Architecture,Raw_Max_Violation,Log_Max_Violation
FSNet,6732.64,3.8281853
FSNet,6560.9473,3.8169665
FSNet,7032.093,3.8470845
FSNet,7006.9917,3.8455317
FSNet,6984.921,3.8441615
FSNet,7000.8516,3.845151
FSNet,6998.594,3.8450108
FSNet,7025.907,3.8467023
FSNet,6919.5005,3.8400748
FSNet,6780.5015,3.8312619
FSNet,6897.735,3.8387065
FSNet,6968.9175,3.8431654
FSNet,6953.5605,3.8422072
FSNet,6835.7686,3.8347874
FSNet,6642.8257,3.822353
FSNet,7046.317,3.8479621
FSNet,7013.3657,3.8459265
FSNet,7049.4463,3.848155
FSNet,6980.6953,3.8438988
FSNet,6919.491,3.840074
FSNet,7016.292,3.8461077
FSNet,7020.225,3.8463511
FSNet,6863.617,3.836553
FSNet,6872.5933,3.8371205
FSNet,6840.8584,3.8351107
FSNet,6955.528,3.84233
FSNet,7067.663,3.8492758
FSNet,7016.353,3.8461115
FSNet,6891.7217,3.8383276
FSNet,7017.721,3.8461962
FSNet,6881.2925,3.83767
FSNet,6802.5728,3.8326733
FSNet,6948.8125,3.8419106
FSNet,7000.6216,3.8451366
FSNet,7040.9424,3.8476307
FSNet,7013.1387,3.8459125
FSNet,6890.8574,3.8382733
FSNet,6967.84,3.8430982
FSNet,6959.488,3.8425772
FSNet,7036.5107,3.8473573
FSNet,6662.1387,3.8236136
FSNet,6997.9756,3.8449724
FSNet,7029.9854,3.8469543
FSNet,7023.6465,3.8465626
FSNet,7018.832,3.8462648
FSNet,6960.8184,3.8426602
FSNet,6683.777,3.825022
FSNet,6945.619,3.841711
FSNet,7013.74,3.8459496
FSNet,6917.01,3.8399184
FSNet,6915.345,3.839814
FSNet,6987.005,3.844291
FSNet,6951.1343,3.8420556
FSNet,6975.4126,3.84357
FSNet,6990.9375,3.8445354
FSNet,7001.688,3.8452027
FSNet,6908.859,3.8394063
FSNet,6974.2974,3.8435004
FSNet,7046.122,3.8479502
FSNet,6992.212,3.8446145
FSNet,7005.277,3.8454254
FSNet,6860.266,3.836341
FSNet,6767.058,3.8304
FSNet,6843.0947,3.8352525
FSNet,6946.246,3.8417501
FSNet,6953.3013,3.842191
FSNet,6896.7456,3.8386443
FSNet,6951.9463,3.8421063
FSNet,7025.2344,3.8466609
FSNet,7028.826,3.8468828
FSNet,7048.243,3.8480809
FSNet,7013.7236,3.8459487
FSNet,6877.4883,3.8374298
FSNet,6968.267,3.8431249
FSNet,7011.6987,3.8458233
FSNet,7013.628,3.8459427
FSNet,6914.1455,3.8397386
FSNet,6881.167,3.837662
FSNet,6982.0034,3.84398
FSNet,6910.695,3.8395216
FSNet,7005.637,3.8454475
FSNet,7006.891,3.8455253
FSNet,6915.749,3.8398392
FSNet,6789.932,3.8318655
FSNet,6972.7754,3.8434057
FSNet,7008.0835,3.8455992
FSNet,7057.8066,3.8486698
FSNet,7054.6196,3.8484735
FSNet,6861.9478,3.8364475
FSNet,7000.863,3.8451517
FSNet,6939.6533,3.8413377
FSNet,6875.2993,3.8372917
FSNet,7026.4355,3.846735
FSNet,6935.518,3.841079
FSNet,7009.835,3.845708
FSNet,6879.914,3.837583
FSNet,6962.0454,3.842737
FSNet,7017.973,3.8462117
FSNet,7022.835,3.8465126
FSNet,6995.422,3.8448138
FSNet,6816.869,3.833585
FSNet,7038.718,3.8474936
FSNet,6960.343,3.8426306
FSNet,6531.54,3.8150156
FSNet,6821.583,3.8338852
FSNet,7038.2715,3.847466
FSNet,7003.8896,3.8453393
FSNet,6916.4917,3.839886
FSNet,6912.369,3.839627
FSNet,6889.7334,3.8382025
FSNet,6815.0854,3.8334713
FSNet,6954.9473,3.8422937
FSNet,6758.3394,3.82984
FSNet,6861.9487,3.8364475
FSNet,7052.7983,3.8483615
FSNet,6793.3213,3.8320823
FSNet,7017.717,3.846196
FSNet,7059.704,3.8487866
FSNet,6942.9536,3.8415442
FSNet,7011.753,3.8458266
FSNet,6838.0693,3.8349335
FSNet,6833.2207,3.8346255
FSNet,6672.948,3.8243177
FSNet,7036.7524,3.8473723
FSNet,6792.6353,3.8320384
FSNet,6778.5303,3.8311355
FSNet,6948.618,3.8418984
FSNet,6821.197,3.8338606
FSNet,7008.408,3.8456194
FSNet,7030.326,3.8469756
FSNet,7003.276,3.8453012
FSNet,7057.877,3.848674
FSNet,6812.5967,3.8333127
FSNet,6945.3535,3.8416944
FSNet,6997.9863,3.844973
FSNet,7043.4365,3.8477845
FSNet,6890.0312,3.838221
FSNet,6913.379,3.8396904
FSNet,7033.454,3.8471687
FSNet,7010.28,3.8457353
FSNet,6982.468,3.844009
FSNet,7021.7964,3.8464482
FSNet,6915.4507,3.8398204
FSNet,7007.331,3.8455527
FSNet,6970.868,3.8432868
FSNet,6891.527,3.8383155
FSNet,6864.9404,3.8366368
FSNet,6982.914,3.8440366
FSNet,6920.8506,3.8401594
FSNet,6555.101,3.8165793
FSNet,6738.3057,3.8285508
FSNet,6701.0913,3.8261456
FSNet,7024.4683,3.8466134
FSNet,6677.8257,3.824635
FSNet,7048.1875,3.8480775
FSNet,6943.83,3.841599
FSNet,6700.3486,3.8260975
FSNet,6939.563,3.8413322
FSNet,6894.3574,3.8384938
FSNet,6700.77,3.8261247
FSNet,6685.404,3.8251276
FSNet,6631.295,3.8215983
FSNet,6614.2183,3.8204784
FSNet,6546.33,3.8159978
FSNet,6605.8774,3.8199306
FSNet,6682.733,3.824954
FSNet,6652.5264,3.8229866
FSNet,6699.835,3.826064
FSNet,6519.6455,3.814224
FSNet,6589.3657,3.8188436
FSNet,6713.0977,3.826923
FSNet,6587.6553,3.8187308
FSNet,6668.5996,3.8240347
FSNet,6623.6724,3.8210988
FSNet,6594.1416,3.8191583
FSNet,6735.577,3.8283749
FSNet,6665.088,3.8238058
FSNet,6685.3867,3.8251266
FSNet,6664.9595,3.8237975
FSNet,6642.0684,3.8223033
FSNet,6662.193,3.8236172
FSNet,6649.451,3.8227859
FSNet,6557.807,3.8167586
FSNet,6622.81,3.8210423
FSNet,6663.438,3.8236983
FSNet,6655.5137,3.8231816
FSNet,6682.206,3.82492
FSNet,6604.687,3.8198524
FSNet,6577.693,3.8180735
FSNet,6631.6865,3.821624
FSNet,6679.898,3.8247697
FSNet,6676.7505,3.8245652
FSNet,6523.5796,3.814486
FSNet,6726.542,3.827792
FSNet,6608.9526,3.8201327
FSNet,6715.2964,3.8270652
FSNet,6614.162,3.8204749
FSNet,6664.0396,3.8237376
FSNet,6508.772,3.813499
FSNet,6618.064,3.820731
FSNet,6651.1797,3.8228986
FSNet,6717.078,3.8271804
FSNet,6599.618,3.8195188
FSNet,6705.887,3.8264563
FSNet,6583.39,3.8184495
FSNet,6666.5303,3.8238997
FSNet,6628.66,3.8214257
FSNet,6572.725,3.8177454
FSNet,6578.0527,3.8180974
FSNet,6618.2476,3.820743
FSNet,6671.37,3.824215
FSNet,6657.463,3.8233087
FSNet,6709.6484,3.8266997
FSNet,6623.569,3.8210921
FSNet,6678.189,3.8246586
FSNet,6697.145,3.8258896
FSNet,6629.12,3.821456
FSNet,6606.754,3.819988
FSNet,6608.3296,3.8200917
FSNet,6718.1763,3.8272514
FSNet,6640.63,3.8222094
FSNet,6741.32,3.828745
FSNet,6647.4375,3.8226542
FSNet,6664.295,3.8237543
FSNet,6654.302,3.8231025
FSNet,6697.9805,3.825944
FSNet,6659.6514,3.8234515
FSNet,6675.1797,3.824463
FSNet,6603.409,3.8197682
FSNet,6673.7266,3.8243685
FSNet,6562.003,3.8170364
FSNet,6663.9346,3.8237307
FSNet,6680.448,3.8248055
FSNet,6683.1514,3.8249812
FSNet,6651.507,3.82292
FSNet,6679.071,3.824716
FSNet,6688.2803,3.8253145
FSNet,6680.9346,3.8248372
FSNet,6565.027,3.8172364
FSNet,6677.1606,3.8245919
FSNet,6605.7266,3.8199205
FSNet,6704.8477,3.8263888
FSNet,6611.327,3.8202887
FSNet,6712.722,3.8268986
FSNet,6728.696,3.827931
FSNet,6655.165,3.8231587
FSNet,6626.645,3.8212936
FSNet,6721.946,3.827495
FSNet,6652.647,3.8229945
FSNet,6671.5024,3.8242238
FSNet,6688.8066,3.8253486
FSNet,6678.187,3.8246586
FSNet,6598.6353,3.8194542
FSNet,6630.508,3.8215468
FSNet,6722.4233,3.8275259
FSNet,6555.586,3.8166115
FSNet,6677.903,3.82464
FSNet,6680.986,3.8248405
FSNet,6704.5176,3.8263676
FSNet,6627.803,3.8213696
FSNet,6648.7363,3.8227391
FSNet,6561.6357,3.817012
FSNet,6575.833,3.8179507
FSNet,6666.6494,3.8239076
FSNet,6660.333,3.8234959
FSNet,6658.8276,3.8233979
FSNet,6701.3003,3.826159
FSNet,6648.7456,3.8227396
FSNet,6602.106,3.8196826
FSNet,6685.387,3.8251266
FSNet,6728.721,3.8279326
FSNet,6694.985,3.8257496
FSNet,6657.3237,3.8232996
FSNet,6687.359,3.8252547
FSNet,6608.6694,3.8201141
FSNet,6755.3413,3.8296473
FSNet,6662.613,3.8236446
FSNet,6586.308,3.8186421
FSNet,6695.606,3.82579
FSNet,6680.7227,3.8248234
FSNet,6625.704,3.821232
FSNet,6691.356,3.825514
FSNet,6618.343,3.8207493
FSNet,6616.7007,3.8206415
FSNet,6647.452,3.8226552
FSNet,6658.42,3.8233712
FSNet,6724.448,3.8276567
FSNet,6581.13,3.8183005
FSNet,6587.27,3.8187056
FSNet,6646.1353,3.8225691
FSNet,6665.9688,3.8238633
FSNet,6572.345,3.8177204
FSNet,6570.379,3.8175905
FSNet,6746.135,3.829055
FSNet,6679.1514,3.8247213
FSNet,6751.4785,3.8293989
FSNet,6684.2075,3.8250499
FSNet,6655.1846,3.8231602
FSNet,6648.452,3.8227205
FSNet,6690.259,3.825443
FSNet,6692.0474,3.825559
FSNet,6597.598,3.8193858
FSNet,6659.801,3.8234613
FSNet,6628.4263,3.8214104
FSNet,6737.6885,3.828511
FSNet,6670.6733,3.8241696
FSNet,6692.615,3.8255959
FSNet,6632.953,3.821707
FSNet,6654.4087,3.8231094
FSNet,6674.891,3.8244443
FSNet,6641.3813,3.8222585
FSNet,6620.5737,3.8208957
FSNet,6721.262,3.8274508
FSNet,6684.6133,3.8250763
FSNet,6744.038,3.8289201
FSNet,6669.6836,3.8241053
FSNet,6651.6113,3.8229268
FSNet,6695.228,3.8257654
FSNet,6643.382,3.8223891
FSNet,6711.435,3.8268154
FSNet,6568.548,3.8174694
FSNet,6681.846,3.8248966
FSNet,6699.385,3.826035
FSNet,6607.031,3.8200064
FSNet,6632.6963,3.82169
FSNet,6692.903,3.8256145
FSNet,6746.0557,3.8290498
FSNet,6572.403,3.8177242
FSNet,6670.346,3.8241484
FSNet,6716.732,3.827158
FSNet,6628.188,3.821395
FSNet,6653.239,3.823033
FSNet,6557.7114,3.8167522
FSNet,6637.369,3.821996
FSNet,6665.1714,3.8238113
FSNet,6736.3164,3.8284225
FSNet,6702.358,3.8262277
FSNet,6664.99,3.8237996
FSNet,6683.7153,3.825018
FSNet,6592.076,3.8190222
FSNet,6622.0317,3.8209913
FSNet,6628.8066,3.8214355
FSNet,6718.83,3.8272936
FSNet,6585.529,3.8185906
FSNet,6677.3647,3.824605
FSNet,6588.681,3.8187985
FSNet,6654.7036,3.8231287
FSNet,6559.6807,3.8168826
FSNet,6667.4272,3.8239584
FSNet,6653.321,3.8230386
FSNet,6623.626,3.8210957
FSNet,6622.2603,3.8210063
FSNet,6556.252,3.8166556
FSNet,6681.697,3.8248868
FSNet,6691.5854,3.825529
FSNet,6620.67,3.8209019
FSNet,6591.5273,3.818986
FSNet,6564.888,3.8172274
FSNet,6616.7583,3.8206453
FSNet,6682.9575,3.8249688
FSNet,6645.164,3.8225057
FSNet,6647.333,3.8226473
FSNet,6727.483,3.8278525
FSNet,6600.9863,3.819609
FSNet,6639.446,3.8221319
FSNet,6691.6294,3.825532
FSNet,6694.081,3.825691
FSNet,6617.075,3.820666
FSNet,6606.492,3.8199708
FSNet,6660.365,3.823498
FSNet,6637.772,3.8220224
FSNet,6545.8457,3.8159657
FSNet,6692.927,3.8256161
FSNet,6581.4673,3.8183227
FSNet,6686.876,3.8252232
FSNet,6668.352,3.8240185
FSNet,6620.9365,3.8209195
FSNet,6739.5195,3.828629
FSNet,6650.9707,3.822885
FSNet,6630.8047,3.8215663
FSNet,6653.611,3.8230574
FSNet,6659.514,3.8234425
FSNet,6682.939,3.8249674
FSNet,6698.131,3.8259537
FSNet,6612.566,3.82037
FSNet,6692.0254,3.8255575
FSNet,6669.9883,3.824125
FSNet,6689.259,3.825378
FSNet,6712.365,3.8268757
FSNet,6695.2153,3.8257647
FSNet,6656.8857,3.823271
FSNet,6667.2417,3.8239462
FSNet,6659.504,3.823442
FSNet,6716.4814,3.8271418
FSNet,6654.283,3.8231013
FSNet,6656.3545,3.8232365
FSNet,6709.792,3.826709
FSNet,6713.113,3.8269238
FSNet,6654.8037,3.8231351
FSNet,6687.4473,3.8252604
FSNet,6559.432,3.8168662
FSNet,6707.6685,3.8265717
FSNet,6667.2246,3.823945
FSNet,6701.287,3.8261583
FSNet,6704.2744,3.826352
FSNet,6691.957,3.8255532
FSNet,6648.853,3.8227468
FSNet,6695.1953,3.8257632
FSNet,6575.6206,3.8179367
FSNet,6687.408,3.8252578
FSNet,6622.522,3.8210235
FSNet,6683.8896,3.8250294
FSNet,6580.4824,3.8182578
FSNet,6707.6587,3.826571
FSNet,6509.3286,3.8135362
FSNet,6504.0703,3.8131852
FSNet,6585.4683,3.8185866
FSNet,6646.781,3.8226113
FSNet,6618.7295,3.8207746
FSNet,6688.192,3.8253088
FSNet,6646.654,3.822603
FSNet,6668.292,3.8240147
FSNet,6682.7856,3.8249576
FSNet,6714.245,3.8269973
FSNet,6627.1646,3.8213277
FSNet,6646.6816,3.822605
FSNet,6695.2603,3.8257675
FSNet,6632.869,3.8217015
FSNet,6631.0254,3.8215806
FSNet,6661.6147,3.8235795
FSNet,6666.289,3.8238842
FSNet,6672.0723,3.8242607
FSNet,6646.1987,3.8225734
FSNet,6516.851,3.8140378
FSNet,6694.764,3.8257353
FSNet,6682.651,3.8249488
FSNet,6642.782,3.82235
FSNet,6677.689,3.8246262
FSNet,6508.4365,3.8134766
FSNet,6730.6255,3.8280554
FSNet,6696.236,3.8258307
FSNet,6624.0005,3.8211203
FSNet,6675.617,3.8244915
FSNet,6628.898,3.8214414
FSNet,6684.12,3.8250442
FSNet,6662.571,3.8236418
FSNet,6670.1343,3.8241346
FSNet,6542.502,3.815744
FSNet,6639.8374,3.8221574
FSNet,6679.8193,3.8247647
FSNet,6742.834,3.8288424
FSNet,6661.305,3.8235593
FSNet,6678.3716,3.8246706
FSNet,6659.682,3.8234534
FSNet,6706.1694,3.8264744
FSNet,6667.4307,3.8239584
FSNet,6719.6895,3.8273492
FSNet,6658.4297,3.823372
FSNet,6676.75,3.8245652
FSNet,6628.022,3.821384
FSNet,6591.4473,3.8189807
FSNet,6697.4893,3.825912
FSNet,6660.6436,3.8235161
FSNet,6609.5386,3.820171
FSNet,6688.0166,3.8252974
FSNet,6689.0767,3.8253663
FSNet,6687.0537,3.825235
FSNet,6730.864,3.8280709
FSNet,6725.008,3.8276927
FSNet,6729.582,3.8279881
FSNet,6604.8496,3.8198628
FSNet,6649.1567,3.8227665
FSNet,6724.32,3.8276484
FSNet,6524.972,3.8145788
FSNet,6643.5845,3.8224025
FSNet,6716.6147,3.8271503
FSNet,6639.028,3.8221045
FSNet,6583.8267,3.8184783
FSNet,6639.3906,3.8221283
FSNet,6637.345,3.8219943
FSNet,6632.5415,3.82168
FSNet,6648.849,3.8227465
FSNet,6678.2393,3.824662
FSNet,6730.032,3.8280172
FSNet,6683.753,3.8250203
FSNet,6598.4067,3.8194392
FSNet,6655.5996,3.823187
FSNet,6609.429,3.820164
FSNet,6612.1895,3.8203454
FSNet,6685.26,3.8251183
FSNet,6606.6323,3.8199801
FSNet,6604.646,3.8198495
FSNet,6646.917,3.8226202
FSNet,6708.591,3.8266313
FSNet,6698.201,3.8259583
FSNet,6660.803,3.8235266
FSNet,6640.179,3.8221798
FSNet,6625.1343,3.8211946
FSNet,6573.403,3.8177903
FSNet,6693.66,3.8256636
FSNet,6666.6016,3.8239045
FSNet,6684.02,3.8250377
FSNet,6686.204,3.8251796
FSNet,6683.119,3.8249793
FSNet,6582.1953,3.8183708
FSNet,6717.284,3.8271937
FSNet,6639.7646,3.8221526
FSNet,6658.488,3.8233757
FSNet,6670.4653,3.824156
FSNet,6721.157,3.827444
FSNet,6690.8853,3.8254836
FSNet,6662.392,3.82363
FSNet,6577.8164,3.8180819
FSNet,6630.6465,3.8215559
FSNet,6566.45,3.8173306
FSNet,6618.934,3.8207881
FSNet,6642.508,3.8223321
FSNet,6632.7285,3.8216922
FSNet,6586.875,3.8186793
FSNet,6672.1323,3.8242648
FSNet,6650.739,3.8228698
FSNet,6675.4663,3.8244817
FSNet,6615.8115,3.820583
FSNet,6703.7563,3.8263183
FSNet,6692.9727,3.825619
FSNet,6685.355,3.8251245
FSNet,6704.805,3.8263862
FSNet,6686.72,3.8252132
FSNet,6544.803,3.8158965
FSNet,6687.063,3.8252354
FSNet,6685.9785,3.825165
FSNet,6594.35,3.819172
FSNet,6633.3853,3.8217351
FSNet,6615.789,3.8205817
FSNet,6626.1987,3.8212645
FSNet,6699.1377,3.8260188
FSNet,6655.8755,3.8232052
FSNet,6654.4287,3.8231108
FSNet,6651.02,3.8228881
FSNet,6485.352,3.8119335
FSNet,6627.287,3.8213358
FSNet,6663.5703,3.8237069
FSNet,6648.216,3.822705
FSNet,6575.976,3.8179603
FSNet,6694.2295,3.8257005
FSNet,6669.3477,3.8240833
FSNet,6602.945,3.8197377
FSNet,6659.2534,3.8234255
FSNet,6629.719,3.821495
FSNet,6691.4985,3.8255234
FSNet,6714.2983,3.8270006
FSNet,6701.6123,3.8261793
FSNet,6605.9805,3.8199372
FSNet,6623.513,3.8210883
FSNet,6594.755,3.8191986
FSNet,6718.9014,3.8272982
FSNet,6675.4175,3.8244784
FSNet,6675.202,3.8244643
FSNet,6632.157,3.8216548
FSNet,6596.8667,3.8193376
FSNet,6690.9575,3.8254883
FSNet,6562.8115,3.81709
FSNet,6655.6943,3.8231933
FSNet,6706.292,3.8264825
FSNet,6645.0586,3.8224988
FSNet,6639.2236,3.8221173
FSNet,6638.1675,3.8220482
FSNet,6655.997,3.823213
FSNet,6714.815,3.827034
FSNet,6558.0806,3.8167768
FSNet,6670.4775,3.824157
FSNet,6651.8853,3.8229446
FSNet,6729.603,3.8279893
FSNet,6703.359,3.8262925
FSNet,6617.228,3.820676
FSNet,6704.766,3.8263836
FSNet,6594.848,3.8192048
FSNet,6571.868,3.817689
FSNet,6699.752,3.8260586
FSNet,6642.265,3.8223162
FSNet,6665.7344,3.823848
FSNet,6644.0664,3.822434
FSNet,6649.7583,3.822806
FSNet,6647.8296,3.82268
FSNet,6511.8784,3.8137064
FSNet,6645.782,3.822546
FSNet,6691.543,3.8255262
FSNet,6717.338,3.827197
FSNet,6612.9014,3.8203921
FSNet,6627.27,3.8213346
FSNet,6619.0625,3.8207965
FSNet,6720.081,3.8273745
FSNet,6707.3193,3.826549
FSNet,6718.0347,3.8272421
FSNet,6641.232,3.8222487
FSNet,6638.486,3.822069
FSNet,6621.65,3.8209662
FSNet,6585.177,3.8185675
FSNet,6670.062,3.8241298
FSNet,6700.2207,3.8260891
FSNet,6690.0537,3.8254297
FSNet,6621.667,3.8209674
FSNet,6657.5786,3.8233163
FSNet,6607.2344,3.8200197
FSNet,6694.1406,3.8256948
FSNet,6722.4707,3.827529
FSNet,6613.8594,3.820455
FSNet,6573.561,3.8178008
FSNet,6637.8286,3.822026
FSNet,6660.8135,3.8235273
FSNet,6679.746,3.82476
FSNet,6724.683,3.8276718
FSNet,6626.8325,3.821306
FSNet,6659.403,3.8234353
FSNet,6696.229,3.8258302
FSNet,6700.3213,3.8260956
FSNet,6657.76,3.823328
FSNet,6732.772,3.828194
FSNet,6715.1387,3.827055
FSNet,6615.3003,3.8205495
FSNet,6711.4487,3.8268163
FSNet,6727.466,3.8278515
FSNet,6640.717,3.8222148
FSNet,6654.461,3.823113
FSNet,6641.699,3.8222792
FSNet,6698.72,3.8259919
FSNet,6531.322,3.815001
FSNet,6687.6284,3.825272
FSNet,6539.7583,3.8155618
FSNet,6647.094,3.8226318
FSNet,6554.908,3.8165667
FSNet,6685.759,3.8251507
FSNet,6567.471,3.817398
FSNet,6736.2803,3.8284202
FSNet,6647.6816,3.8226702
FSNet,6692.8936,3.825614
FSNet,6645.2764,3.822513
FSNet,6703.0913,3.826275
FSNet,6675.775,3.8245018
FSNet,6630.456,3.8215435
FSNet,6608.9893,3.820135
FSNet,6632.1465,3.821654
FSNet,6676.0234,3.824518
FSNet,6712.1772,3.8268635
FSNet,6680.747,3.824825
FSNet,6745.477,3.8290126
FSNet,6645.2256,3.8225098
FSNet,6631.1357,3.8215878
FSNet,6626.1064,3.8212583
FSNet,6652.362,3.8229759
FSNet,6647.986,3.82269
FSNet,6633.7925,3.8217618
FSNet,6751.679,3.8294117
FSNet,6667.376,3.823955
FSNet,6701.2114,3.8261533
FSNet,6639.593,3.8221414
FSNet,6640.904,3.8222272
FSNet,6706.301,3.826483
FSNet,6667.2036,3.8239436
FSNet,6705.059,3.8264027
FSNet,6661.41,3.8235662
FSNet,6669.3022,3.8240805
FSNet,6613.9507,3.820461
FSNet,6694.026,3.8256874
FSNet,6601.276,3.819628
FSNet,6633.591,3.8217487
FSNet,6593.011,3.819084
FSNet,6629.196,3.821461
FSNet,6569.228,3.8175144
FSNet,6724.9814,3.827691
FSNet,6646.8164,3.8226137
FSNet,6679.873,3.8247683
FSNet,6670.2993,3.8241453
FSNet,6664.2373,3.8237505
FSNet,6548.2583,3.8161259
FSNet,6663.694,3.823715
FSNet,6682.547,3.824942
FSNet,6678.282,3.8246648
FSNet,6653.8457,3.8230727
FSNet,6607.1807,3.8200161
FSNet,6613.465,3.820429
FSNet,6612.856,3.820389
FSNet,6729.752,3.827999
FSNet,6603.582,3.8197796
FSNet,6730.9736,3.8280778
FSNet,6581.4033,3.8183186
FSNet,6654.843,3.8231378
FSNet,6694.6567,3.8257284
FSNet,6656.6763,3.8232574
FSNet,6677.98,3.824645
FSNet,6611.5503,3.8203032
FSNet,6736.745,3.8284502
FSNet,6645.2603,3.822512
FSNet,6617.663,3.8207047
FSNet,6683.138,3.8249805
FSNet,6623.694,3.8211002
FSNet,6729.5557,3.8279865
FSNet,6655.3193,3.823169
FSNet,6602.669,3.8197196
FSNet,6629.635,3.8214896
FSNet,6615.556,3.8205664
FSNet,6605.095,3.819879
FSNet,6685.088,3.825107
FSNet,6675.1426,3.8244605
FSNet,6706.8003,3.8265154
FSNet,6690.93,3.8254864
FSNet,6541.1104,3.8156514
FSNet,6666.3716,3.8238895
FSNet,6712.133,3.8268604
FSNet,6719.688,3.8273492
FSNet,6604.504,3.8198402
FSNet,6576.3374,3.817984
FSNet,6623.031,3.8210568
FSNet,6593.457,3.8191133
FSNet,6571.679,3.8176763
FSNet,6649.994,3.8228214
FSNet,6666.7124,3.8239117
FSNet,6738.2524,3.8285472
FSNet,6595.3916,3.8192406
FSNet,6645.4307,3.822523
FSNet,6698.593,3.8259835
FSNet,6634.686,3.8218203
FSNet,6636.1016,3.821913
FSNet,6704.2163,3.826348
FSNet,6699.4497,3.826039
FSNet,6667.3223,3.8239515
FSNet,6653.093,3.8230236
FSNet,6672.3896,3.8242815
FSNet,6663.1553,3.82368
FSNet,6686.0513,3.8251698
FSNet,6662.67,3.8236482
FSNet,6704.075,3.8263388
FSNet,6684.5615,3.825073
FSNet,6662.598,3.8236437
FSNet,6658.8945,3.8234022
FSNet,6599.539,3.8195136
FSNet,6671.2124,3.8242047
FSNet,6691.317,3.8255117
FSNet,6644.143,3.822439
FSNet,6648.3677,3.822715
FSNet,6595.1807,3.8192267
FSNet,6650.7627,3.8228714
FSNet,6692.4336,3.8255842
FSNet,6626.0684,3.821256
FSNet,6659.7393,3.8234572
FSNet,6652.6484,3.8229945
FSNet,6738.806,3.828583
FSNet,6631.493,3.8216114
FSNet,6736.084,3.8284075
FSNet,6590.1475,3.818895
FSNet,6663.1904,3.8236823
FSNet,6719.5396,3.8273394
FSNet,6525.572,3.8146186
FSNet,6695.921,3.8258104
FSNet,6628.7783,3.8214335
FSNet,6686.379,3.825191
FSNet,6627.6694,3.8213608
FSNet,6645.171,3.8225062
FSNet,6682.1636,3.824917
FSNet,6741.96,3.8287861
FSNet,6675.248,3.8244674
FSNet,6491.936,3.812374
FSNet,6664.5474,3.8237708
FSNet,6702.489,3.826236
FSNet,6719.166,3.8273153
FSNet,6681.364,3.824865
FSNet,6703.518,3.8263028
FSNet,6559.114,3.8168452
FSNet,6692.6104,3.8255956
FSNet,6642.3706,3.822323
FSNet,6521.071,3.814319
FSNet,6587.6763,3.8187323
FSNet,6674.434,3.8244145
FSNet,6610.3145,3.8202221
FSNet,6737.839,3.8285205
FSNet,6636.497,3.821939
FSNet,6719.5737,3.8273418
FSNet,6664.479,3.8237662
FSNet,6683.2686,3.8249888
FSNet,6617.413,3.8206882
FSNet,6607.02,3.8200057
FSNet,6641.3867,3.8222587
FSNet,6623.8525,3.8211107
FSNet,6600.9287,3.819605
FSNet,6724.7085,3.8276734
FSNet,6664.0845,3.8237405
FSNet,6594.731,3.8191972
FSNet,6648.793,3.8227427
FSNet,6682.335,3.8249283
FSNet,6678.961,3.824709
FSNet,6708.5386,3.826628
FSNet,6636.827,3.8219604
FSNet,6630.1577,3.821524
FSNet,6722.1655,3.8275092
FSNet,6635.8003,3.8218932
FSNet,6697.5273,3.8259144
FSNet,6697.814,3.825933
FSNet,6682.251,3.8249228
FSNet,6603.774,3.8197923
FSNet,6704.076,3.826339
FSNet,6635.5137,3.8218746
FSNet,6681.389,3.8248668
FSNet,6700.414,3.8261015
FSNet,6622.9346,3.8210504
FSNet,6686.0767,3.8251715
FSNet,6729.638,3.8279917
FSNet,6699.49,3.8260417
FSNet,6697.6274,3.825921
FSNet,6744.4956,3.8289495
FSNet,6665.7197,3.823847
FSNet,6710.423,3.8267498
FSNet,6729.1357,3.8279593
FSNet,6734.815,3.8283257
FSNet,6622.371,3.8210135
FSNet,6641.7515,3.8222826
FSNet,6635.131,3.8218496
FSNet,6677.0254,3.824583
FSNet,6663.7275,3.823717
FSNet,6657.6685,3.823322
FSNet,6698.8076,3.8259976
FSNet,6667.211,3.823944
FSNet,6670.0635,3.82413
FSNet,6619.724,3.82084
FSNet,6604.7544,3.8198566
FSNet,6654.5005,3.8231153
FSNet,6680.6646,3.8248196
FSNet,6675.4907,3.8244832
FSNet,6731.714,3.8281257
FSNet,6668.5063,3.8240285
FSNet,6641.624,3.8222742
FSNet,6558.2173,3.8167858
FSNet,6541.9224,3.8157053
FSNet,6695.001,3.8257506
FSNet,6640.449,3.8221974
FSNet,6698.7227,3.825992
FSNet,6723.8647,3.827619
FSNet,6626.5225,3.8212857
FSNet,6659.5903,3.8234475
FSNet,6633.586,3.8217483
FSNet,6523.2065,3.8144612
FSNet,6598.356,3.8194358
FSNet,6646.0464,3.8225634
FSNet,6547.588,3.8160813
FSNet,6636.2383,3.821922
FSNet,6576.8936,3.8180208
FSNet,6671.463,3.8242211
FSNet,6697.6777,3.8259242
FSNet,6666.066,3.8238697
FSNet,6678.2915,3.8246653
FSNet,6575.103,3.8179026
FSNet,6672.8364,3.8243105
FSNet,6725.6455,3.827734
FSNet,6474.852,3.81123
FSNet,6611.5435,3.820303
FSNet,6557.4565,3.8167355
FSNet,6690.742,3.8254743
FSNet,6624.7188,3.8211675
FSNet,6663.4326,3.823698
FSNet,6667.1704,3.8239415
