Architecture,Run,Instance_ID,Success,Status,NN_Time_s,IPOPT_Time_s,Total_Online_Time_s,Cold_IPOPT_Time_s,Cold_IPOPT_Cost,Speedup,Feasible_Cost,Feasible_Obj_Gap_pct,Bus
DC3,1,521,True,optimal,0.0001061891380231,0.9129282559733838,0.913034445111407,6.314803766086698,562632.5806554728,6.916282074457964,562632.5806554598,-2.3174121963265426e-12,300
DC3,1,522,True,optimal,0.0001061891380231,0.9263317720033228,0.926437961141346,0.7600669069215655,573791.5015784835,0.8204185696203382,573791.501578484,8.115513841294596e-14,300
DC3,1,523,True,optimal,0.0001061891380231,0.8140322440303862,0.8141384331684094,0.7502673990093172,560288.3838048963,0.9215476980855416,560288.3838049021,1.0388875192839352e-12,300
DC3,1,524,True,optimal,0.0001061891380231,0.8872424277942628,0.887348616932286,0.7604156180750579,573270.4909386799,0.8569525027310496,573270.4909386762,-6.498311630103408e-13,300
DC3,1,525,True,optimal,0.0001061891380231,0.8972253850661218,0.897331574204145,0.7460016668774188,562538.9959126872,0.831355641908686,562538.9959127125,4.511427713041755e-12,300
DC3,1,526,True,optimal,0.0001061891380231,1.5890851861331612,1.5891913752711844,1.6380586260929704,595194.8105784127,1.0307497583879397,595194.8105784508,6.3958572152894325e-12,300
DC3,1,527,True,optimal,0.0001061891380231,0.8411531869787723,0.8412593761167955,0.779510861961171,578951.9662361728,0.926599909720291,578951.9662361576,-2.634140317110062e-12,300
DC3,1,528,True,optimal,0.0001061891380231,0.8170994920656085,0.8172056812036317,0.7939409730024636,566301.5268327944,0.971531391990689,566301.5268328267,5.6943240690894636e-12,300
DC3,2,521,True,optimal,8.966025779955089e-05,0.8787311860360205,0.8788208462938201,6.314803766086698,562632.5806554728,7.185541618314595,562632.580655471,-3.310588851895061e-13,300
DC3,2,522,True,optimal,8.966025779955089e-05,0.8799789091572165,0.8800685694150161,0.7600669069215655,573791.5015784835,0.8636450991844692,573791.5015784805,-5.275083996841487e-13,300
DC3,2,523,True,optimal,8.966025779955089e-05,0.857546370010823,0.8576360302686226,0.7502673990093172,560288.3838048963,0.8748086280544018,560288.3838048918,-7.895545146557908e-13,300
DC3,2,524,True,optimal,8.966025779955089e-05,0.8574913397897035,0.857581000047503,0.7604156180750579,573270.4909386799,0.8866983037554902,573270.4909386921,2.132258503627681e-12,300
DC3,2,525,True,optimal,8.966025779955089e-05,0.84079635492526,0.8408860151830595,0.7460016668774188,562538.9959126872,0.8871614623237793,562538.9959127014,2.5247439495004312e-12,300
DC3,2,526,True,optimal,8.966025779955089e-05,1.5916150829289109,1.5917047431867104,1.6380586260929704,595194.8105784127,1.0291221616978137,595194.8105784863,1.2361412110284164e-11,300
DC3,2,527,True,optimal,8.966025779955089e-05,0.6648946199566126,0.6649842802144121,0.779510861961171,578951.9662361728,1.1722244948554752,578951.9662361488,-4.142235918508952e-12,300
DC3,2,528,True,optimal,8.966025779955089e-05,0.8180650959257036,0.8181547561835032,0.7939409730024636,566301.5268327944,0.9704043972145427,566301.5268327838,-1.8706985208922066e-12,300
DC3,3,521,True,optimal,0.0001075277396012,0.8798226988874376,0.8799302266270388,6.314803766086698,562632.5806554728,7.176482378941219,562632.5806554824,1.696676786596219e-12,300
DC3,3,522,True,optimal,0.0001075277396012,0.9708958498667926,0.9710033776063938,0.7600669069215655,573791.5015784835,0.7827644315668555,573791.5015784879,7.709738149229867e-13,300
DC3,3,523,True,optimal,0.0001075277396012,0.9484319910407066,0.9485395187803078,0.7502673990093172,560288.3838048963,0.7909711552915143,560288.3838048931,-5.60999260413325e-13,300
DC3,3,524,True,optimal,0.0001075277396012,0.9077380017843096,0.907845529523911,0.7604156180750579,573270.4909386799,0.8376046291419558,573270.4909386751,-8.325961776069993e-13,300
DC3,3,525,True,optimal,0.0001075277396012,0.9476383780129254,0.9477459057525266,0.7460016668774188,562538.9959126872,0.7871325661756149,562538.9959127137,4.718373938410642e-12,300
DC3,3,526,True,optimal,0.0001075277396012,1.5397424148395658,1.539849942579167,1.6380586260929704,595194.8105784127,1.063778086940932,595194.8105784076,-8.606046405894038e-13,300
DC3,3,527,True,optimal,0.0001075277396012,0.835715961875394,0.8358234896149952,0.779510861961171,578951.9662361728,0.932626172447291,578951.9662361648,-1.387447953286979e-12,300
DC3,3,528,True,optimal,0.0001075277396012,0.8447867161594331,0.8448942438990343,0.7939409730024636,566301.5268327944,0.939692723362121,566301.5268327908,-6.372709246995429e-13,300
DC3,4,521,True,optimal,0.0001093916362151,0.8290599440224469,0.829169335658662,6.314803766086698,562632.5806554728,7.615819223549128,562632.5806554607,-2.1518827537317897e-12,300
DC3,4,522,True,optimal,0.0001093916362151,0.8484258460812271,0.8485352377174422,0.7600669069215655,573791.5015784835,0.8957399447147814,573791.5015784969,2.333210229372196e-12,300
DC3,4,523,True,optimal,0.0001093916362151,0.8547574619296938,0.854866853565909,0.7502673990093172,560288.3838048963,0.8776424022989361,560288.3838048991,4.986660092562889e-13,300
DC3,4,524,True,optimal,0.0001093916362151,0.9040216649882497,0.9041310566244648,0.7604156180750579,573270.4909386799,0.8410457892178128,573270.4909387027,3.980215873438338e-12,300
DC3,4,525,True,optimal,0.0001093916362151,0.9115364919416606,0.9116458835778758,0.7460016668774188,562538.9959126872,0.8183020187066888,562538.9959127093,3.931978282008869e-12,300
DC3,4,526,True,optimal,0.0001093916362151,1.5951574468053875,1.5952668384416029,1.6380586260929704,595194.8105784127,1.0268242193846204,595194.8105784083,-7.432494623272124e-13,300
DC3,4,527,True,optimal,0.0001093916362151,0.930165523197502,0.930274914833717,0.779510861961171,578951.9662361728,0.8379360224934213,578951.966236181,1.4075558946389645e-12,300
DC3,4,528,True,optimal,0.0001093916362151,0.9303056120406836,0.9304150036768988,0.7939409730024636,566301.5268327944,0.8533191853795299,566301.5268327713,-4.0908681940390006e-12,300
DC3,5,521,True,optimal,9.987023076973855e-05,0.962485248921439,0.9625851191522088,6.314803766086698,562632.5806554728,6.560254922337075,562632.5806554833,1.862206229190972e-12,300
DC3,5,522,True,optimal,9.987023076973855e-05,0.9851030888967216,0.9852029591274912,0.7600669069215655,573791.5015784835,0.7714825659828415,573791.501578501,3.043317690485473e-12,300
DC3,5,523,True,optimal,9.987023076973855e-05,4.531997774029151,4.53209764425992,0.7502673990093172,560288.3838048963,0.1655452856271886,560288.3838048908,-9.765542681268989e-13,300
DC3,5,524,True,optimal,9.987023076973855e-05,0.8936401349492371,0.8937400051800068,0.7604156180750579,573270.4909386799,0.8508241923465244,573270.4909386621,-3.1070052481431918e-12,300
DC3,5,525,True,optimal,9.987023076973855e-05,0.8294227339792997,0.8295226042100694,0.7460016668774188,562538.9959126872,0.8993144527843394,562538.9959127243,6.601584589267521e-12,300
DC3,5,526,True,optimal,9.987023076973855e-05,1.9758101222105324,1.9759099924413024,1.6380586260929704,595194.8105784127,0.8290147994388625,595194.8105784507,6.376298018912401e-12,300
DC3,5,527,True,optimal,9.987023076973855e-05,0.96707424079068,0.9671741110214498,0.779510861961171,578951.9662361728,0.8059674603344332,578951.9662361745,2.815111789277929e-13,300
DC3,5,528,True,optimal,9.987023076973855e-05,0.8409549549687654,0.8410548251995351,0.7939409730024636,566301.5268327944,0.9439824244681148,566301.526832788,-1.1306419631766085e-12,300
FSNet,1,521,True,optimal,0.0002037117374129,0.8138879318721592,0.8140916436095722,6.314803766086698,562632.5806554728,7.75687088260446,562632.5806554744,2.896765245408178e-13,300
FSNet,1,522,True,optimal,0.0002037117374129,0.87035106215626,0.870554773893673,0.7600669069215655,573791.5015784835,0.8730833828204334,573791.5015784783,-9.129953071456419e-13,300
FSNet,1,523,True,optimal,0.0002037117374129,0.8265632658731192,0.8267669776105322,0.7502673990093172,560288.3838048963,0.9074714149538132,560288.3838048979,2.9088850539950185e-13,300
FSNet,1,524,True,optimal,0.0002037117374129,0.8662137119099498,0.8664174236473627,0.7604156180750579,573270.4909386799,0.8776550393849787,573270.4909386955,2.721167995105802e-12,300
FSNet,1,525,True,optimal,0.0002037117374129,0.8015544491354376,0.8017581608728506,0.7460016668774188,562538.9959126872,0.9304572167563204,562538.9959126929,1.0140365043075505e-12,300
FSNet,1,526,True,optimal,0.0002037117374129,1.34829300804995,1.348496719787363,1.6380586260929704,595194.8105784127,1.2147294109482645,595194.8105783715,-6.923955517469295e-12,300
FSNet,1,527,True,optimal,0.0002037117374129,0.7978097789455205,0.7980134906829335,0.779510861961171,578951.9662361728,0.9768141404402474,578951.966236176,5.429144165036005e-13,300
FSNet,1,528,True,optimal,0.0002037117374129,0.7777723560575396,0.7779760677949525,0.7939409730024636,566301.5268327944,1.0205210749641194,566301.5268328128,3.248026003307348e-12,300
FSNet,2,521,True,optimal,0.0001056303735822,0.7834984301589429,0.7836040605325252,6.314803766086698,562632.5806554728,8.058666467087033,562632.5806554677,-9.104119342711415e-13,300
FSNet,2,522,True,optimal,0.0001056303735822,0.8267083161044866,0.8268139464780688,0.7600669069215655,573791.5015784835,0.9192719960266492,573791.5015784854,3.2462055365178384e-13,300
FSNet,2,523,True,optimal,0.0001056303735822,0.728669814998284,0.7287754453718662,0.7502673990093172,560288.3838048963,1.0294905018739815,560288.3838048864,-1.76610878278269e-12,300
FSNet,2,524,True,optimal,0.0001056303735822,0.7726637020241469,0.7727693323977292,0.7604156180750579,573270.4909386799,0.9840137104246354,573270.4909386645,-2.680553547417656e-12,300
FSNet,2,525,True,optimal,0.0001056303735822,0.8574292880948633,0.8575349184684455,0.7460016668774188,562538.9959126872,0.8699373644279993,562538.9959126962,1.614180557877325e-12,300
FSNet,2,526,True,optimal,0.0001056303735822,1.424678971990943,1.4247846023645252,1.6380586260929704,595194.8105784127,1.1496886079302813,595194.8105784811,1.1481248273317727e-11,300
FSNet,2,527,True,optimal,0.0001056303735822,0.9339378131553532,0.9340434435289352,0.779510861961171,578951.9662361728,0.8345552526080366,578951.9662361839,1.9102544284385946e-12,300
FSNet,2,528,True,optimal,0.0001056303735822,0.8311557080596685,0.8312613384332508,0.7939409730024636,566301.5268327944,0.9551039321747742,566301.5268327836,-1.911812774098629e-12,300
FSNet,3,521,True,optimal,0.0001096114865504,0.8180192930158228,0.8181289045023732,6.314803766086698,562632.5806554728,7.718592670830614,562632.5806554742,2.482941638921296e-13,300
FSNet,3,522,True,optimal,0.0001096114865504,0.738498360151425,0.7386079716379754,0.7600669069215655,573791.5015784835,1.0290532137583104,573791.5015784617,-3.794002720805224e-12,300
FSNet,3,523,True,optimal,0.0001096114865504,0.7140279160812497,0.7141375275678001,0.7502673990093172,560288.3838048963,1.0505923159710815,560288.3838048931,-5.60999260413325e-13,300
FSNet,3,524,True,optimal,0.0001096114865504,0.7842047528829426,0.784314364369493,0.7604156180750579,573270.4909386799,0.9695291232952908,573270.490938703,4.020830321126484e-12,300
FSNet,3,525,True,optimal,0.0001096114865504,0.8039986959192902,0.8041083074058406,0.7460016668774188,562538.9959126872,0.9277377935369407,562538.9959126926,9.726472592337729e-13,300
FSNet,3,526,True,optimal,0.0001096114865504,1.4901921569835397,1.49030176847009,1.6380586260929704,595194.8105784127,1.0991455963811707,595194.810578403,-1.6429724956706801e-12,300
FSNet,3,527,True,optimal,0.0001096114865504,0.5690938581246883,0.5692034696112387,0.779510861961171,578951.9662361728,1.369476652160203,578951.9662361675,-9.249653021913193e-13,300
FSNet,3,528,True,optimal,0.0001096114865504,0.5477840011008084,0.5478936125873588,0.7939409730024636,566301.5268327944,1.449078716674898,566301.5268328282,5.961566714931208e-12,300
FSNet,4,521,True,optimal,0.0001017378817778,0.560596046037972,0.5606977839197498,6.314803766086698,562632.5806554728,11.26240186280192,562632.5806554653,-1.3449267210823685e-12,300
FSNet,4,522,True,optimal,0.0001017378817778,0.5733364501502365,0.5734381880320143,0.7600669069215655,573791.5015784835,1.325455686043588,573791.5015784712,-2.150611167943068e-12,300
FSNet,4,523,True,optimal,0.0001017378817778,0.5660686201881617,0.5661703580699395,0.7502673990093172,560288.3838048963,1.3251619204632326,560288.3838048961,-2.0777750385678702e-14,300
FSNet,4,524,True,optimal,0.0001017378817778,0.7304515899159014,0.7305533277976792,0.7604156180750579,573270.4909386799,1.0408762634309,573270.490938669,-1.908879041342876e-12,300
FSNet,4,525,True,optimal,0.0001017378817778,0.6980955230537802,0.698197260935558,0.7460016668774188,562538.9959126872,1.0684683378416648,562538.9959127037,2.938636400238207e-12,300
FSNet,4,526,True,optimal,0.0001017378817778,1.114036373095587,1.1141381109773647,1.6380586260929704,595194.8105784127,1.4702473687539532,595194.8105783546,-9.76003899213892e-12,300
FSNet,4,527,True,optimal,0.0001017378817778,0.58992053498514,0.5900222728669178,0.779510861961171,578951.9662361728,1.3211549763596693,578951.9662361594,-2.3124132554782985e-12,300
FSNet,4,528,True,optimal,0.0001017378817778,0.5634001740254462,0.563501911907224,0.7939409730024636,566301.5268327944,1.4089410456750668,566301.526832794,-8.222850641284424e-14,300
FSNet,5,521,True,optimal,0.0001043814991135,0.5752538051456213,0.5753581866447348,6.314803766086698,562632.5806554728,10.975430458219735,562632.5806554739,1.862206229190972e-13,300
FSNet,5,522,True,optimal,0.0001043814991135,0.578441274119541,0.5785456556186546,0.7600669069215655,573791.5015784835,1.3137544108058428,573791.5015784913,1.3593485684168448e-12,300
FSNet,5,523,True,optimal,0.0001043814991135,0.5482079428620636,0.5483123243611772,0.7502673990093172,560288.3838048963,1.3683212389643655,560288.383804908,2.098552788953549e-12,300
FSNet,5,524,True,optimal,0.0001043814991135,0.746270771836862,0.7463751533359755,0.7604156180750579,573270.4909386799,1.0188115382409604,573270.4909386908,1.908879041342876e-12,300
FSNet,5,525,True,optimal,0.0001043814991135,0.6883177668787539,0.6884221483778674,0.7460016668774188,562538.9959126872,1.083639840227724,562538.9959127157,5.070182521537751e-12,300
FSNet,5,526,True,optimal,0.0001043814991135,1.1099067621398715,1.1100111436389852,1.6380586260929704,595194.8105784127,1.475713676822081,595194.8105783404,-1.2146260950136814e-11,300
FSNet,5,527,True,optimal,0.0001043814991135,0.5977372850757092,0.5978416665748227,0.779510861961171,578951.9662361728,1.303875098614612,578951.9662361778,8.646414781353639e-13,300
FSNet,5,528,True,optimal,0.0001043814991135,0.5712369850371033,0.5713413665362168,0.7939409730024636,566301.5268327944,1.389608768949756,566301.5268328423,8.448979033919747e-12,300
KKT,1,521,True,optimal,0.0003219171194359,0.581666223006323,0.581988140125759,6.314803766086698,562632.5806554728,10.850399399414158,562632.5806554693,-6.20735409730324e-13,300
KKT,1,522,True,optimal,0.0003219171194359,0.5834874170832336,0.5838093342026696,0.7600669069215655,573791.5015784835,1.3019094803607716,573791.5015785043,3.631692443979332e-12,300
KKT,1,523,True,optimal,0.0003219171194359,0.6166086751036346,0.6169305922230706,0.7502673990093172,560288.3838048963,1.2161293482071878,560288.3838049012,8.726655161985057e-13,300
KKT,1,524,True,optimal,0.0003219171194359,0.7977814290206879,0.7981033461401239,0.7604156180750579,573270.4909386799,0.9527783860983222,573270.4909387024,3.919294201906118e-12,300
KKT,1,525,True,optimal,0.0003219171194359,0.7009052110370249,0.7012271281564608,0.7460016668774188,562538.9959126872,1.0638516921595305,562538.995912697,1.7590429156355465e-12,300
KKT,1,526,True,optimal,0.0003219171194359,1.1760586381424218,1.1763805552618578,1.6380586260929704,595194.8105784127,1.3924563941201364,595194.8105783521,-1.0190341312433622e-11,300
KKT,1,527,True,optimal,0.0003219171194359,0.7789416888263077,0.7792636059457436,0.779510861961171,578951.9662361728,1.0003172944476566,578951.966236152,-3.599321502005352e-12,300
KKT,1,528,True,optimal,0.0003219171194359,0.6926982088480145,0.6930201259674504,0.7939409730024636,566301.5268327944,1.1456246986970666,566301.5268328158,3.782511294990835e-12,300
KKT,2,521,True,optimal,0.0002083530125673,0.7084942108485848,0.7087025638611522,6.314803766086698,562632.5806554728,8.910372401762446,562632.580655452,-3.703721278057599e-12,300
KKT,2,522,True,optimal,0.0002083530125673,0.8032232029363513,0.8034315559489187,0.7600669069215655,573791.5015784835,0.9460257084673056,573791.5015784993,2.7592747060401626e-12,300
KKT,2,523,True,optimal,0.0002083530125673,0.9484451520256698,0.9486535050382372,0.7502673990093172,560288.3838048963,0.7908761154886328,560288.3838049058,1.7037755316256538e-12,300
KKT,2,524,True,optimal,0.0002083530125673,1.0021875349339098,1.0023958879464772,0.7604156180750579,573270.4909386799,0.7585981020261928,573270.4909386927,2.2337946228480466e-12,300
KKT,2,525,True,optimal,0.0002083530125673,1.050568243954331,1.050776596966898,0.7460016668774188,562538.9959126872,0.7099526855002077,562538.9959126799,-1.2830665972871044e-12,300
KKT,2,526,True,optimal,0.0002083530125673,1.7548161430750042,1.7550244960875716,1.6380586260929704,595194.8105784127,0.9333537108710732,595194.8105784158,5.085391058028296e-13,300
KKT,2,527,True,optimal,0.0002083530125673,0.8302466960158199,0.8304550490283873,0.779510861961171,578951.9662361728,0.9386550938225738,578951.9662361611,-2.0309020765505058e-12,300
KKT,2,528,True,optimal,0.0002083530125673,0.8450642451643944,0.8452725981769618,0.7939409730024636,566301.5268327944,0.9392721054897468,566301.5268328238,5.180395904009188e-12,300
KKT,3,521,True,optimal,0.000207729259273,0.8804515099618584,0.8806592392211314,6.314803766086698,562632.5806554728,7.1705416633925365,562632.5806554824,1.696676786596219e-12,300
KKT,3,522,True,optimal,0.000207729259273,0.8791099740192294,0.8793177032785024,0.7600669069215655,573791.5015784835,0.8643825821858074,573791.5015784836,2.028878460323649e-14,300
KKT,3,523,True,optimal,0.000207729259273,0.8356736148707569,0.8358813441300299,0.7502673990093172,560288.3838048963,0.8975764374669492,560288.3838049052,1.5998867796972605e-12,300
KKT,3,524,True,optimal,0.000207729259273,0.902984474087134,0.903192203346407,0.7604156180750579,573270.4909386799,0.8419200423316884,573270.4909386835,6.295239391662677e-13,300
KKT,3,525,True,optimal,0.000207729259273,0.8934782580472529,0.8936859873065259,0.7460016668774188,562538.9959126872,0.8347469664661388,562538.9959126812,-1.055425749381328e-12,300
KKT,3,526,True,optimal,0.000207729259273,1.4586841561831534,1.4588918854424264,1.6380586260929704,595194.8105784127,1.122810156419651,595194.8105783685,-7.432494623272123e-12,300
KKT,3,527,True,optimal,0.000207729259273,0.9001588360406458,0.9003665652999189,0.779510861961171,578951.9662361728,0.865770556130669,578951.9662361562,-2.875435613333884e-12,300
KKT,3,528,True,optimal,0.000207729259273,0.908694609068334,0.9089023383276073,0.7939409730024636,566301.5268327944,0.8735162618937982,566301.5268328167,3.926411181213313e-12,300
KKT,4,521,True,optimal,0.0002132092486135,0.8966611770447344,0.8968743862933479,6.314803766086698,562632.5806554728,7.040901003076772,562632.5806554664,-1.1380149178389273e-12,300
KKT,4,522,True,optimal,0.0002132092486135,0.921293801162392,0.9215070104110056,0.7600669069215655,573791.5015784835,0.8248085997550519,573791.5015784967,2.2926326601657238e-12,300
KKT,4,523,True,optimal,0.0002132092486135,0.8518595169298351,0.8520727261784486,0.7502673990093172,560288.3838048963,0.8805203780835363,560288.3838048984,3.739995069422168e-13,300
KKT,4,524,True,optimal,0.0002132092486135,0.8829322098754346,0.8831454191240482,0.7604156180750579,573270.4909386799,0.8610310392928037,573270.490938698,3.1679269196754118e-12,300
KKT,4,525,True,optimal,0.0002132092486135,0.8804622727911919,0.8806754820398055,0.7460016668774188,562538.9959126872,0.8470789548376463,562538.9959127004,2.359186969205321e-12,300
KKT,4,526,True,optimal,0.0002132092486135,1.5615469079930335,1.561760117241647,1.6380586260929704,595194.8105784127,1.0488541793384252,595194.8105784479,5.9068773058636346e-12,300
KKT,4,527,True,optimal,0.0002132092486135,0.8988174919504672,0.8990307011990808,0.779510861961171,578951.9662361728,0.8670569991897936,578951.9662361904,3.0362991441497657e-12,300
KKT,4,528,True,optimal,0.0002132092486135,0.8764946730807424,0.8767078823293559,0.7939409730024636,566301.5268327944,0.905593515245938,566301.5268328056,1.973484153908262e-12,300
KKT,5,521,True,optimal,0.000244664348429,0.90714680403471,0.907391468383139,6.314803766086698,562632.5806554728,6.959293740483265,562632.5806554698,-5.379706884329474e-13,300
KKT,5,522,True,optimal,0.000244664348429,0.954171990044415,0.954416654392844,0.7600669069215655,573791.5015784835,0.7963680258755387,573791.5015784889,9.332840917488784e-13,300
KKT,5,523,True,optimal,0.000244664348429,0.9176446730270982,0.9178893373755272,0.7502673990093172,560288.3838048963,0.8173832819046764,560288.3838049015,9.349987673555418e-13,300
KKT,5,524,True,optimal,0.000244664348429,0.9491609558463096,0.9494056201947388,0.7604156180750579,573270.4909386799,0.8009386103266211,573270.4909386697,-1.7870356982784372e-12,300
KKT,5,525,True,optimal,0.000244664348429,0.901907189982012,0.902151854330441,0.7460016668774188,562538.9959126872,0.8269136324406119,562538.995912695,1.3865397099715485e-12,300
KKT,5,526,True,optimal,0.000244664348429,1.482471209950745,1.4827158742991742,1.6380586260929704,595194.8105784127,1.104769062290657,595194.8105783641,-8.175744085599336e-12,300
KKT,5,527,True,optimal,0.000244664348429,0.8517174969892949,0.851962161337724,0.779510861961171,578951.9662361728,0.9149594868593786,578951.9662361251,-8.244255954313934e-12,300
KKT,5,528,True,optimal,0.000244664348429,0.8570694318041205,0.8573140961525496,0.7939409730024636,566301.5268327944,0.9260794574188252,566301.5268327841,-1.8295842676857847e-12,300
Rahul's Model,1,521,True,optimal,0.0002436481008771,0.8922673549968749,0.8925110030977521,6.314803766086698,562632.5806554728,7.075323154750026,562632.5806554602,-2.2346474750291663e-12,300
Rahul's Model,1,522,True,optimal,0.0002436481008771,0.8955316829960793,0.8957753310969565,0.7600669069215655,573791.5015784835,0.8485017174906972,573791.5015784854,3.2462055365178384e-13,300
Rahul's Model,1,523,True,optimal,0.0002436481008771,0.789982944028452,0.7902265921293292,0.7502673990093172,560288.3838048963,0.9494332467193508,560288.3838048831,-2.3478857935816936e-12,300
Rahul's Model,1,524,True,optimal,0.0002436481008771,0.8072585300542414,0.8075021781551186,0.7604156180750579,573270.4909386799,0.9416886277785178,573270.4909386764,-6.092167153221947e-13,300
Rahul's Model,1,525,True,optimal,0.0002436481008771,1.0184096391312778,1.018653287232155,0.7460016668774188,562538.9959126872,0.7323410980240641,562538.9959126984,2.007378386078212e-12,300
Rahul's Model,1,526,True,optimal,0.0002436481008771,1.5355724298860878,1.535816077986965,1.6380586260929704,595194.8105784127,1.0665721303295752,595194.8105783818,-5.202746236290487e-12,300
Rahul's Model,1,527,True,optimal,0.0002436481008771,0.84288569400087,0.8431293421017472,0.779510861961171,578951.9662361728,0.9245448154111344,578951.9662361755,4.624826510956597e-13,300
Rahul's Model,1,528,True,optimal,0.0002436481008771,0.815663832006976,0.8159074801078532,0.7939409730024636,566301.5268327944,0.9730772083343496,566301.5268328099,2.7340978382270718e-12,300
Rahul's Model,2,521,True,optimal,0.0001870867563411,0.911269815173,0.9114569019293411,6.314803766086698,562632.5806554728,6.928252726727653,562632.5806554664,-1.1380149178389273e-12,300
Rahul's Model,2,522,True,optimal,0.0001870867563411,0.9583738099317998,0.9585608966881408,0.7600669069215655,573791.5015784835,0.7929250082572964,573791.5015784787,-8.318401687326962e-13,300
Rahul's Model,2,523,True,optimal,0.0001870867563411,0.8390776140149683,0.8392647007713094,0.7502673990093172,560288.3838048963,0.8939580067168307,560288.3838048963,0.0,300
Rahul's Model,2,524,True,optimal,0.0001870867563411,0.8239553640596569,0.824142450815998,0.7604156180750579,573270.4909386799,0.9226749784847958,573270.4909386887,1.5433490121495597e-12,300
Rahul's Model,2,525,True,optimal,0.0001870867563411,0.8321891960222274,0.8323762827785686,0.7460016668774188,562538.9959126872,0.8962312866329861,562538.9959126997,2.2350192339839883e-12,300
Rahul's Model,2,526,True,optimal,0.0001870867563411,1.6803778640460223,1.6805649508023637,1.6380586260929704,595194.8105784127,0.974707121739568,595194.8105784354,3.814043293521221e-12,300
Rahul's Model,2,527,True,optimal,0.0001870867563411,0.8729539839550853,0.8731410707114264,0.779510861961171,578951.9662361728,0.8927662300045439,578951.9662361636,-1.5885273668068314e-12,300
Rahul's Model,2,528,True,optimal,0.0001870867563411,0.8756565009243786,0.8758435876807198,0.7939409730024636,566301.5268327944,0.9064871675373696,566301.5268327954,1.6445701282568849e-13,300
Rahul's Model,3,521,True,optimal,0.0002090655034407,0.8647517918143421,0.8649608573177829,6.314803766086698,562632.5806554728,7.300681542594551,562632.5806554751,4.138236064868826e-13,300
Rahul's Model,3,522,True,optimal,0.0002090655034407,0.979118935065344,0.9793280005687848,0.7600669069215655,573791.5015784835,0.776110666171217,573791.5015784921,1.5013700606394999e-12,300
Rahul's Model,3,523,True,optimal,0.0002090655034407,0.9552303408272564,0.9554394063306972,0.7502673990093172,560288.3838048963,0.7852590065242026,560288.3838049063,1.7868865331683686e-12,300
Rahul's Model,3,524,True,optimal,0.0002090655034407,0.9284782810136676,0.9286873465171084,0.7604156180750579,573270.4909386799,0.8188069116337954,573270.4909386999,3.492842501180582e-12,300
Rahul's Model,3,525,True,optimal,0.0002090655034407,0.9480783129110932,0.948287378414534,0.7460016668774188,562538.9959126872,0.786683113008082,562538.9959126975,1.841821405783101e-12,300
Rahul's Model,3,526,True,optimal,0.0002090655034407,1.6703729580622166,1.6705820235656574,1.6380586260929704,595194.8105784127,0.9805316967297004,595194.8105783665,-7.765000961681667e-12,300
Rahul's Model,3,527,True,optimal,0.0002090655034407,0.8333313988987356,0.8335404644021764,0.779510861961171,578951.9662361728,0.9351805884075994,578951.9662361664,-1.1059367743591862e-12,300
Rahul's Model,3,528,True,optimal,0.0002090655034407,0.7217691629193723,0.7219782284228131,0.7939409730024636,566301.5268327944,1.0996743970200538,566301.5268328057,1.994041280511473e-12,300
Rahul's Model,4,521,True,optimal,0.0002843270194716,0.8031989878509194,0.803483314870391,6.314803766086698,562632.5806554728,7.859284255461274,562632.5806554629,-1.7587503275692512e-12,300
Rahul's Model,4,522,True,optimal,0.0002843270194716,0.9234186271205544,0.923702954140026,0.7600669069215655,573791.5015784835,0.8228477602187525,573791.5015784972,2.394076583181906e-12,300
Rahul's Model,4,523,True,optimal,0.0002843270194716,0.8459896931890398,0.8462740202085115,0.7502673990093172,560288.3838048963,0.886553741569971,560288.3838048952,-1.869997534711084e-13,300
Rahul's Model,4,524,True,optimal,0.0002843270194716,0.8159333819057792,0.8162177089252509,0.7604156180750579,573270.4909386799,0.9316333249817992,573270.4909387043,4.264517007255362e-12,300
Rahul's Model,4,525,True,optimal,0.0002843270194716,0.8178499180357903,0.818134245055262,0.7460016668774188,562538.9959126872,0.9118328335309188,562538.995912699,2.110851498762656e-12,300
Rahul's Model,4,526,True,optimal,0.0002843270194716,1.6422280729748309,1.6425123999943023,1.6380586260929704,595194.8105784127,0.9972884381869216,595194.810578394,-3.1490306167021368e-12,300
Rahul's Model,4,527,True,optimal,0.0002843270194716,0.8572579720057547,0.8575422990252264,0.779510861961171,578951.9662361728,0.9090057281690312,578951.9662361611,-2.0309020765505058e-12,300
Rahul's Model,4,528,True,optimal,0.0002843270194716,0.8274164330214262,0.8277007600408979,0.7939409730024636,566301.5268327944,0.9592125697253604,566301.5268328394,7.93505086883947e-12,300
Rahul's Model,5,521,True,optimal,0.0002074492513202,0.8550313860177994,0.8552388352691196,6.314803766086698,562632.5806554728,7.383672847479624,562632.5806554729,2.069118032434413e-14,300
Rahul's Model,5,522,True,optimal,0.0002074492513202,0.9352626481559128,0.935470097407233,0.7600669069215655,573791.5015784835,0.812497277067628,573791.5015784726,-1.90714575270423e-12,300
Rahul's Model,5,523,True,optimal,0.0002074492513202,0.8551227159332484,0.8553301651845686,0.7502673990093172,560288.3838048963,0.8771670046822442,560288.3838048809,-2.742663050909589e-12,300
Rahul's Model,5,524,True,optimal,0.0002074492513202,0.8726626827847213,0.8728701320360415,0.7604156180750579,573270.4909386799,0.871166958481356,573270.4909387036,4.142673664190923e-12,300
