Architecture,Raw_Max_Violation,Log_Max_Violation
PINN Baseline,1.1049124,0.04332785
PINN Baseline,1.117913,0.04840801
PINN Baseline,1.1080685,0.044566594
PINN Baseline,1.1048362,0.043297905
PINN Baseline,1.1233133,0.050500903
PINN Baseline,1.1217943,0.049913246
PINN Baseline,1.1154153,0.04743661
PINN Baseline,1.12572,0.051430393
PINN Baseline,1.1127975,0.04641614
PINN Baseline,1.1331607,0.05429151
PINN Baseline,1.1393088,0.056641456
PINN Baseline,1.1050063,0.043364767
PINN Baseline,1.1094579,0.045110807
PINN Baseline,1.1191523,0.048889194
PINN Baseline,1.121664,0.0498628
PINN Baseline,1.1133366,0.04662647
PINN Baseline,1.1323851,0.05399416
PINN Baseline,1.1167086,0.047939874
PINN Baseline,1.1267701,0.05183533
PINN Baseline,1.1111462,0.04577121
PINN Baseline,1.1235269,0.050583486
PINN Baseline,1.1229964,0.050378382
PINN Baseline,1.113275,0.046602476
PINN Baseline,1.1189461,0.048809156
PINN Baseline,1.1239446,0.05074492
PINN Baseline,1.0998968,0.041351933
PINN Baseline,1.1247433,0.05105343
PINN Baseline,1.1228296,0.050313838
PINN Baseline,1.1143963,0.047039673
PINN Baseline,1.120571,0.049439386
PINN Baseline,1.1158292,0.047597732
PINN Baseline,1.1336397,0.054475043
PINN Baseline,1.13192,0.053815726
PINN Baseline,1.1271235,0.051971495
PINN Baseline,1.1186557,0.048696432
PINN Baseline,1.122861,0.05032601
PINN Baseline,1.1168687,0.048002135
PINN Baseline,1.133114,0.054273598
PINN Baseline,1.1224223,0.050156303
PINN Baseline,1.1157122,0.04755217
PINN Baseline,1.1023878,0.042334393
PINN Baseline,1.1226168,0.050231524
PINN Baseline,1.1387137,0.056414552
PINN Baseline,1.1238623,0.05071309
PINN Baseline,1.11731,0.048173703
PINN Baseline,1.1158429,0.04760307
PINN Baseline,1.1243354,0.05089589
PINN Baseline,1.1223761,0.050138403
PINN Baseline,1.125871,0.05148861
PINN Baseline,1.1229751,0.05037013
PINN Baseline,1.1252805,0.05126079
PINN Baseline,1.1245272,0.05096997
PINN Baseline,1.1172026,0.048131954
PINN Baseline,1.1213723,0.04974984
PINN Baseline,1.1045743,0.043194942
PINN Baseline,1.1190809,0.048861485
PINN Baseline,1.1057944,0.0436744
PINN Baseline,1.1402225,0.056989625
PINN Baseline,1.1228694,0.050329234
PINN Baseline,1.1125884,0.04633453
PINN Baseline,1.1078016,0.04446197
PINN Baseline,1.1229894,0.050375663
PINN Baseline,1.1072186,0.04423338
PINN Baseline,1.1188222,0.04876108
PINN Baseline,1.1249136,0.051119156
PINN Baseline,1.1154625,0.04745499
PINN Baseline,1.133517,0.05442805
PINN Baseline,1.121586,0.049832568
PINN Baseline,1.1058996,0.04371569
PINN Baseline,1.1289237,0.052664574
PINN Baseline,1.1283822,0.05245623
PINN Baseline,1.1145469,0.047098346
PINN Baseline,1.1045502,0.043185476
PINN Baseline,1.1376817,0.05602078
PINN Baseline,1.1095042,0.04512896
PINN Baseline,1.1253136,0.051273584
PINN Baseline,1.1215247,0.04980884
PINN Baseline,1.1288924,0.052652556
PINN Baseline,1.1105659,0.045544334
PINN Baseline,1.1112448,0.045809742
PINN Baseline,1.1197945,0.049138326
PINN Baseline,1.1397843,0.056822684
PINN Baseline,1.106764,0.044055007
PINN Baseline,1.1127336,0.046391204
PINN Baseline,1.1078227,0.044470243
PINN Baseline,1.0915077,0.038026795
PINN Baseline,1.1087774,0.044844367
PINN Baseline,1.1200846,0.04925084
PINN Baseline,1.1192788,0.048938274
PINN Baseline,1.1105727,0.045546994
PINN Baseline,1.1105949,0.045555662
PINN Baseline,1.118321,0.048566457
PINN Baseline,1.1092756,0.045039453
PINN Baseline,1.1241258,0.05081493
PINN Baseline,1.1096711,0.045194283
PINN Baseline,1.1119715,0.046093654
PINN Baseline,1.1323034,0.053962793
PINN Baseline,1.118411,0.048601408
PINN Baseline,1.1162535,0.047762834
PINN Baseline,1.1233425,0.050512195
PINN Baseline,1.1207224,0.04949806
PINN Baseline,1.1061089,0.043797888
PINN Baseline,1.1093543,0.045070253
PINN Baseline,1.1322986,0.053960968
PINN Baseline,1.1083055,0.04465947
PINN Baseline,1.1168153,0.047981367
PINN Baseline,1.1066718,0.044018846
PINN Baseline,1.1176187,0.048293654
PINN Baseline,1.1139295,0.04685771
PINN Baseline,1.1240896,0.05080093
PINN Baseline,1.1103486,0.04545934
PINN Baseline,1.0991635,0.04106231
PINN Baseline,1.1124023,0.046261884
PINN Baseline,1.1005322,0.041602742
PINN Baseline,1.1131903,0.04656941
PINN Baseline,1.0968678,0.040154286
PINN Baseline,1.1176097,0.04829018
PINN Baseline,1.1070055,0.04414977
PINN Baseline,1.109953,0.045304608
PINN Baseline,1.1208785,0.049558524
PINN Baseline,1.0994252,0.041165687
PINN Baseline,1.1177977,0.048363224
PINN Baseline,1.1112801,0.04582353
PINN Baseline,1.1208512,0.049547944
PINN Baseline,1.122526,0.050196428
PINN Baseline,1.1239058,0.050729904
PINN Baseline,1.1243418,0.050898373
PINN Baseline,1.1224542,0.050168615
PINN Baseline,1.1190054,0.048832197
PINN Baseline,1.1128222,0.04642577
PINN Baseline,1.1220194,0.05000037
PINN Baseline,1.1168202,0.047983266
PINN Baseline,1.1087172,0.044820786
PINN Baseline,1.1085739,0.044764657
PINN Baseline,1.129919,0.053047333
PINN Baseline,1.0982001,0.040681474
PINN Baseline,1.1222758,0.05009961
PINN Baseline,1.1306106,0.053313047
PINN Baseline,1.1185691,0.04866283
PINN Baseline,1.1251175,0.051197894
PINN Baseline,1.1072567,0.044248298
PINN Baseline,1.1250194,0.051160023
PINN Baseline,1.1286209,0.052548073
PINN Baseline,1.1079812,0.044532392
PINN Baseline,1.1122652,0.04620836
PINN Baseline,1.1306936,0.053344917
PINN Baseline,1.1250976,0.051190212
PINN Baseline,1.1115563,0.045931462
PINN Baseline,1.131803,0.053770855
PINN Baseline,1.1247472,0.051054902
PINN Baseline,1.1155891,0.04750428
PINN Baseline,1.1119564,0.04608774
PINN Baseline,1.1226887,0.050259333
PINN Baseline,1.1192123,0.04891246
PINN Baseline,1.1214601,0.04978382
PINN Baseline,1.1059777,0.043746352
PINN Baseline,1.1312405,0.05355494
PINN Baseline,1.10591,0.04371976
PINN Baseline,1.1154326,0.04744334
PINN Baseline,1.1237992,0.05068872
PINN Baseline,1.1097511,0.045225587
PINN Baseline,1.1187273,0.048724245
PINN Baseline,1.0917182,0.03811055
PINN Baseline,1.1234595,0.050557405
PINN Baseline,1.1160234,0.047673307
PINN Baseline,1.1106316,0.04557002
PINN Baseline,1.1220291,0.050004106
PINN Baseline,1.1294656,0.052873
PINN Baseline,1.1158032,0.04758762
PINN Baseline,1.1243111,0.050886493
PINN Baseline,1.1286578,0.052562293
PINN Baseline,1.1121107,0.046148032
PINN Baseline,1.1353663,0.055136006
PINN Baseline,1.1026603,0.042441737
PINN Baseline,1.0973165,0.04033191
PINN Baseline,1.1374869,0.055946417
PINN Baseline,1.1228772,0.050332278
PINN Baseline,1.1192931,0.048943825
PINN Baseline,1.1154184,0.047437817
PINN Baseline,1.1254386,0.051321793
PINN Baseline,1.1139381,0.046861056
PINN Baseline,1.1190119,0.048834696
PINN Baseline,1.1097546,0.04522694
PINN Baseline,1.1136618,0.04675331
PINN Baseline,1.1219643,0.049979053
PINN Baseline,1.1066192,0.043998215
PINN Baseline,1.1196584,0.049085524
PINN Baseline,1.1307323,0.0533598
PINN Baseline,1.113829,0.04681853
PINN Baseline,1.1238962,0.05072622
PINN Baseline,1.1081853,0.04461238
PINN Baseline,1.1071063,0.044189334
PINN Baseline,1.1011709,0.041854724
PINN Baseline,1.1252172,0.05123636
PINN Baseline,1.1093843,0.045082014
PINN Baseline,1.0904244,0.03759557
PINN Baseline,1.095356,0.039555285
PINN Baseline,1.1026102,0.04242202
PINN Baseline,1.1181407,0.048496455
PINN Baseline,0.70675236,-0.15073273
PINN Baseline,0.712048,-0.14749074
PINN Baseline,0.7133873,-0.14667462
PINN Baseline,0.70798177,-0.14997792
PINN Baseline,0.70688,-0.15065432
PINN Baseline,0.71782553,-0.1439811
PINN Baseline,0.70746297,-0.15029629
PINN Baseline,0.71344423,-0.14663997
PINN Baseline,0.7116213,-0.14775108
PINN Baseline,0.71026504,-0.14857957
PINN Baseline,0.7116917,-0.14770812
PINN Baseline,0.7066419,-0.1508006
PINN Baseline,0.71047395,-0.14845183
PINN Baseline,0.71337765,-0.1466805
PINN Baseline,0.7195535,-0.14293693
PINN Baseline,0.71452135,-0.14598478
PINN Baseline,0.7170231,-0.14446686
PINN Baseline,0.71146476,-0.14784661
PINN Baseline,0.7051593,-0.15171276
PINN Baseline,0.71505946,-0.14565784
PINN Baseline,0.70837414,-0.1497373
PINN Baseline,0.7049141,-0.15186381
PINN Baseline,0.7099186,-0.14879143
PINN Baseline,0.70931995,-0.14915782
PINN Baseline,0.7050299,-0.15179247
PINN Baseline,0.71086454,-0.14821315
PINN Baseline,0.70656115,-0.15085025
PINN Baseline,0.70871747,-0.14952686
PINN Baseline,0.71310425,-0.14684698
PINN Baseline,0.7119732,-0.14753635
PINN Baseline,0.70659924,-0.15082684
PINN Baseline,0.7142798,-0.14613165
PINN Baseline,0.7112805,-0.14795908
PINN Baseline,0.70843166,-0.14970204
PINN Baseline,0.713613,-0.14653726
PINN Baseline,0.71145916,-0.14785002
PINN Baseline,0.7112589,-0.1479723
PINN Baseline,0.70809776,-0.14990678
PINN Baseline,0.7140163,-0.14629187
PINN Baseline,0.7114713,-0.1478426
PINN Baseline,0.70436305,-0.15220344
PINN Baseline,0.71550465,-0.14538755
PINN Baseline,0.7214892,-0.14177017
PINN Baseline,0.71491826,-0.14574361
PINN Baseline,0.7126407,-0.14712937
PINN Baseline,0.7067525,-0.15073267
PINN Baseline,0.70704675,-0.15055187
PINN Baseline,0.7104558,-0.14846295
PINN Baseline,0.70465386,-0.15202416
PINN Baseline,0.70618427,-0.15108196
PINN Baseline,0.7080487,-0.14993687
PINN Baseline,0.7114829,-0.14783554
PINN Baseline,0.71413076,-0.14622226
PINN Baseline,0.7158779,-0.14516105
PINN Baseline,0.7088889,-0.14942183
PINN Baseline,0.7103915,-0.14850223
PINN Baseline,0.71115875,-0.14803344
PINN Baseline,0.70861125,-0.14959195
PINN Baseline,0.7095203,-0.14903519
PINN Baseline,0.7091988,-0.14923203
PINN Baseline,0.7091298,-0.14927426
PINN Baseline,0.71292377,-0.1469569
PINN Baseline,0.70872885,-0.14951989
PINN Baseline,0.7095888,-0.14899324
PINN Baseline,0.71356755,-0.1465649
PINN Baseline,0.7091991,-0.14923184
PINN Baseline,0.7075754,-0.1502273
PINN Baseline,0.7109717,-0.14814767
PINN Baseline,0.704945,-0.15184475
PINN Baseline,0.71085143,-0.14822116
PINN Baseline,0.7120425,-0.14749408
PINN Baseline,0.71400976,-0.14629585
PINN Baseline,0.7128122,-0.14702488
PINN Baseline,0.70716643,-0.15047836
PINN Baseline,0.70897436,-0.14936946
PINN Baseline,0.7093351,-0.14914855
PINN Baseline,0.7110374,-0.14810756
PINN Baseline,0.70923287,-0.14921115
PINN Baseline,0.7049401,-0.1518478
PINN Baseline,0.7152194,-0.14556073
PINN Baseline,0.713632,-0.1465257
PINN Baseline,0.7113733,-0.14790241
PINN Baseline,0.7130423,-0.1468847
PINN Baseline,0.7139778,-0.14631528
PINN Baseline,0.7055658,-0.15146247
PINN Baseline,0.7127583,-0.14705771
PINN Baseline,0.7113398,-0.1479229
PINN Baseline,0.7097943,-0.1488675
PINN Baseline,0.71017003,-0.14863765
PINN Baseline,0.7105314,-0.14841671
PINN Baseline,0.7113376,-0.14792421
PINN Baseline,0.7133035,-0.14672564
PINN Baseline,0.7150771,-0.14564712
PINN Baseline,0.71036714,-0.14851713
PINN Baseline,0.7098643,-0.14882465
PINN Baseline,0.7136657,-0.14650516
PINN Baseline,0.7083463,-0.14975436
PINN Baseline,0.7139615,-0.14632522
PINN Baseline,0.7077111,-0.150144
PINN Baseline,0.71433556,-0.14609773
PINN Baseline,0.7094663,-0.14906824
PINN Baseline,0.7120703,-0.14747714
PINN Baseline,0.70724785,-0.15042835
PINN Baseline,0.70845973,-0.14968483
PINN Baseline,0.7072233,-0.15044343
PINN Baseline,0.7144023,-0.14605714
PINN Baseline,0.7060326,-0.15117526
PINN Baseline,0.7103293,-0.14854027
PINN Baseline,0.7079593,-0.1499917
PINN Baseline,0.712163,-0.14742061
PINN Baseline,0.706147,-0.15110487
PINN Baseline,0.7078484,-0.15005973
PINN Baseline,0.7086643,-0.14955945
PINN Baseline,0.7103813,-0.14850846
PINN Baseline,0.7106247,-0.1483597
PINN Baseline,0.7070309,-0.15056162
PINN Baseline,0.71486795,-0.14577417
PINN Baseline,0.71014524,-0.14865282
PINN Baseline,0.7065433,-0.1508612
PINN Baseline,0.70660913,-0.15082076
PINN Baseline,0.7101568,-0.14864574
PINN Baseline,0.7095183,-0.1490364
PINN Baseline,0.71511006,-0.14562711
PINN Baseline,0.71480495,-0.14581245
PINN Baseline,0.71718097,-0.14437124
PINN Baseline,0.7096399,-0.14896198
PINN Baseline,0.70935905,-0.14913389
PINN Baseline,0.71399975,-0.14630194
PINN Baseline,0.7062117,-0.1510651
PINN Baseline,0.7104127,-0.1484893
PINN Baseline,0.7123789,-0.14728893
PINN Baseline,0.7120717,-0.14747627
PINN Baseline,0.7066636,-0.15078728
PINN Baseline,0.7078247,-0.15007429
PINN Baseline,0.7080958,-0.14990799
PINN Baseline,0.7064353,-0.15092759
PINN Baseline,0.70762324,-0.15019791
PINN Baseline,0.7065118,-0.15088059
PINN Baseline,0.71049595,-0.1484384
PINN Baseline,0.70854884,-0.1496302
PINN Baseline,0.7104032,-0.1484951
PINN Baseline,0.7129941,-0.14691406
PINN Baseline,0.71639794,-0.14484566
PINN Baseline,0.7179749,-0.14389074
PINN Baseline,0.70998156,-0.14875293
PINN Baseline,0.7075335,-0.15025301
PINN Baseline,0.7056578,-0.15140587
PINN Baseline,0.7109426,-0.14816545
PINN Baseline,0.7103889,-0.14850384
PINN Baseline,0.71365875,-0.14650941
PINN Baseline,0.70430607,-0.15223858
PINN Baseline,0.7079293,-0.15001011
PINN Baseline,0.71687317,-0.14455767
PINN Baseline,0.70575345,-0.151347
PINN Baseline,0.711617,-0.14775369
PINN Baseline,0.7049725,-0.15182783
PINN Baseline,0.71838963,-0.14363995
PINN Baseline,0.70622265,-0.15105836
PINN Baseline,0.70581,-0.15131219
PINN Baseline,0.70947075,-0.14906551
PINN Baseline,0.71048975,-0.14844218
PINN Baseline,0.7128574,-0.14699732
PINN Baseline,0.7046092,-0.15205169
PINN Baseline,0.7071665,-0.15047832
PINN Baseline,0.70765847,-0.15017629
PINN Baseline,0.71680677,-0.1445979
PINN Baseline,0.71464884,-0.1459073
PINN Baseline,0.71091026,-0.14818522
PINN Baseline,0.7120005,-0.14751971
PINN Baseline,0.70486003,-0.15189712
PINN Baseline,0.7114986,-0.14782594
PINN Baseline,0.7078289,-0.15007173
PINN Baseline,0.7070023,-0.15057918
PINN Baseline,0.70693696,-0.15061931
PINN Baseline,0.7110846,-0.14807872
PINN Baseline,0.7100655,-0.1487016
PINN Baseline,0.7117327,-0.14768308
PINN Baseline,0.71074724,-0.14828482
PINN Baseline,0.7119512,-0.14754978
PINN Baseline,0.7116898,-0.14770928
PINN Baseline,0.7102287,-0.1486018
PINN Baseline,0.7075571,-0.15023851
PINN Baseline,0.71226156,-0.14736049
PINN Baseline,0.7164875,-0.14479136
PINN Baseline,0.7069074,-0.15063748
PINN Baseline,0.71488214,-0.14576556
PINN Baseline,0.70974314,-0.1488988
PINN Baseline,0.71424055,-0.14615549
PINN Baseline,0.70922667,-0.14921494
PINN Baseline,0.71042824,-0.14847979
PINN Baseline,0.71064085,-0.14834984
PINN Baseline,0.7051396,-0.1517249
PINN Baseline,0.7078583,-0.15005365
PINN Baseline,0.70703053,-0.15056182
PINN Baseline,0.7108581,-0.14821708
PINN Baseline,0.7107572,-0.14827873
PINN Baseline,0.7073403,-0.1503716
PINN Baseline,0.7076354,-0.15019044
PINN Baseline,0.7048318,-0.15191452
PINN Baseline,0.7148029,-0.14581369
PINN Baseline,0.7121186,-0.14744766
PINN Baseline,0.7174152,-0.14422941
PINN Baseline,0.7065489,-0.15085776
PINN Baseline,0.71415484,-0.14620762
PINN Baseline,0.70632255,-0.15099692
PINN Baseline,0.70659184,-0.15083139
PINN Baseline,0.7072599,-0.15042096
PINN Baseline,0.70538795,-0.15157196
PINN Baseline,0.71183765,-0.14761904
PINN Baseline,0.71842504,-0.14361854
PINN Baseline,0.70920664,-0.1492272
PINN Baseline,0.7075546,-0.15024005
PINN Baseline,0.7086019,-0.14959769
PINN Baseline,0.7173052,-0.14429604
PINN Baseline,0.71214056,-0.14743428
PINN Baseline,0.7088523,-0.14944425
PINN Baseline,0.712711,-0.14708655
PINN Baseline,0.7147206,-0.1458637
PINN Baseline,0.70825,-0.14981343
PINN Baseline,0.7148031,-0.14581357
PINN Baseline,0.71245253,-0.14724407
PINN Baseline,0.7170274,-0.14446424
PINN Baseline,0.7079622,-0.14998992
PINN Baseline,0.7057489,-0.15134978
PINN Baseline,0.71572554,-0.14525348
PINN Baseline,0.70942914,-0.14909098
PINN Baseline,0.7169975,-0.14448236
PINN Baseline,0.717842,-0.14397115
PINN Baseline,0.71091336,-0.14818333
PINN Baseline,0.70834064,-0.14975783
PINN Baseline,0.70967555,-0.14894016
PINN Baseline,0.7096245,-0.14897138
PINN Baseline,0.71304595,-0.14688247
PINN Baseline,0.7126383,-0.14713083
PINN Baseline,0.7090496,-0.14932339
PINN Baseline,0.70932496,-0.14915477
PINN Baseline,0.716137,-0.14500389
PINN Baseline,0.70766693,-0.1501711
PINN Baseline,0.70578444,-0.15132792
PINN Baseline,0.7107164,-0.14830364
PINN Baseline,0.7078761,-0.15004276
PINN Baseline,0.70737725,-0.1503489
PINN Baseline,0.7129806,-0.14692228
PINN Baseline,0.7051022,-0.15174793
PINN Baseline,0.7117203,-0.14769065
PINN Baseline,0.70677435,-0.15071921
PINN Baseline,0.71104705,-0.14810166
PINN Baseline,0.7093314,-0.14915082
PINN Baseline,0.714985,-0.14570306
PINN Baseline,0.7069251,-0.1506266
PINN Baseline,0.707034,-0.15055971
PINN Baseline,0.70733416,-0.15037537
PINN Baseline,0.71541536,-0.14544174
PINN Baseline,0.7073833,-0.1503452
PINN Baseline,0.7106688,-0.14833274
PINN Baseline,0.7149137,-0.14574637
PINN Baseline,0.7131071,-0.14684524
PINN Baseline,0.716029,-0.14506939
PINN Baseline,0.71349543,-0.1466088
PINN Baseline,0.71100235,-0.14812896
PINN Baseline,0.70787114,-0.1500458
PINN Baseline,0.71721447,-0.14435096
PINN Baseline,0.70564973,-0.15141082
PINN Baseline,0.71040833,-0.14849195
PINN Baseline,0.7154961,-0.14539272
PINN Baseline,0.7084896,-0.14966652
PINN Baseline,0.7144954,-0.14600055
PINN Baseline,0.7098954,-0.14880565
PINN Baseline,0.7094992,-0.1490481
PINN Baseline,0.71421826,-0.14616905
PINN Baseline,0.7127024,-0.14709178
PINN Baseline,0.71295285,-0.14693919
PINN Baseline,0.7056969,-0.1513818
PINN Baseline,0.70707834,-0.15053247
PINN Baseline,0.7043526,-0.15220986
PINN Baseline,0.71219575,-0.14740062
PINN Baseline,0.7053555,-0.15159193
PINN Baseline,0.71179664,-0.14764407
PINN Baseline,0.7118697,-0.14759949
PINN Baseline,0.7199662,-0.1426879
PINN Baseline,0.7091537,-0.14925963
PINN Baseline,0.71239835,-0.1472771
PINN Baseline,0.7140415,-0.14627656
PINN Baseline,0.71117574,-0.14802307
PINN Baseline,0.7064312,-0.15093012
PINN Baseline,0.71570814,-0.14526404
PINN Baseline,0.70972323,-0.14891098
PINN Baseline,0.70878536,-0.14948526
PINN Baseline,0.70876116,-0.14950009
PINN Baseline,0.7084066,-0.14971739
PINN Baseline,0.7056149,-0.15143225
PINN Baseline,0.7072823,-0.15040721
PINN Baseline,0.7101697,-0.14863788
PINN Baseline,0.71099627,-0.14813268
PINN Baseline,0.7066566,-0.1507916
PINN Baseline,0.7134036,-0.14666471
PINN Baseline,0.71240926,-0.14727044
PINN Baseline,0.71254444,-0.14718804
PINN Baseline,0.711302,-0.14794599
PINN Baseline,0.7121643,-0.14741981
PINN Baseline,0.71289116,-0.14697677
PINN Baseline,0.7074466,-0.15030636
PINN Baseline,0.70628184,-0.15102196
PINN Baseline,0.7092347,-0.14921002
PINN Baseline,0.7078038,-0.15008712
PINN Baseline,0.70732397,-0.15038162
PINN Baseline,0.7134018,-0.1466658
PINN Baseline,0.7159236,-0.14513332
PINN Baseline,0.7126963,-0.14709549
PINN Baseline,0.71350086,-0.1466055
PINN Baseline,0.7172462,-0.14433175
PINN Baseline,0.71815455,-0.14378208
PINN Baseline,0.7091069,-0.14928828
PINN Baseline,0.70985734,-0.14882892
PINN Baseline,0.7072078,-0.15045296
PINN Baseline,0.71305394,-0.14687762
PINN Baseline,0.71310866,-0.1468443
PINN Baseline,0.7060386,-0.15117157
PINN Baseline,0.7044331,-0.15216026
PINN Baseline,0.70750487,-0.15027057
PINN Baseline,0.71606815,-0.14504564
PINN Baseline,0.71624506,-0.14493836
PINN Baseline,0.70963943,-0.14896226
PINN Baseline,0.7078259,-0.15007354
PINN Baseline,0.7120046,-0.1475172
PINN Baseline,0.70735353,-0.15036348
PINN Baseline,0.71265584,-0.14712015
PINN Baseline,0.70888793,-0.14942242
PINN Baseline,0.7092165,-0.14922118
PINN Baseline,0.7094226,-0.14909498
PINN Baseline,0.71399933,-0.1463022
PINN Baseline,0.71488005,-0.14576682
PINN Baseline,0.7064832,-0.15089817
PINN Baseline,0.7111522,-0.14803745
PINN Baseline,0.7061379,-0.15111049
PINN Baseline,0.70898616,-0.14936224
PINN Baseline,0.70448554,-0.15212792
PINN Baseline,0.7152024,-0.14557104
PINN Baseline,0.7112764,-0.14796159
PINN Baseline,0.7056033,-0.1514394
PINN Baseline,0.71051246,-0.1484283
PINN Baseline,0.7070718,-0.15053649
PINN Baseline,0.71837467,-0.143649
PINN Baseline,0.7120791,-0.14747176
PINN Baseline,0.7073034,-0.15039425
PINN Baseline,0.71092737,-0.14817476
PINN Baseline,0.70934194,-0.14914437
PINN Baseline,0.70719004,-0.15046386
PINN Baseline,0.70518184,-0.15169889
PINN Baseline,0.7068007,-0.15070303
PINN Baseline,0.7100697,-0.14869902
PINN Baseline,0.7054566,-0.15152968
PINN Baseline,0.7141501,-0.14621052
PINN Baseline,0.7061349,-0.15111232
PINN Baseline,0.70912373,-0.14927799
PINN Baseline,0.70749485,-0.15027672
PINN Baseline,0.7099108,-0.14879622
PINN Baseline,0.70808923,-0.14991201
PINN Baseline,0.7092724,-0.14918695
PINN Baseline,0.712811,-0.14702561
PINN Baseline,0.70801926,-0.14995493
PINN Baseline,0.7049289,-0.1518547
PINN Baseline,0.7084379,-0.1496982
PINN Baseline,0.71403635,-0.14627968
PINN Baseline,0.709005,-0.1493507
PINN Baseline,0.7050247,-0.15179566
PINN Baseline,0.7108234,-0.14823827
PINN Baseline,0.70558745,-0.15144916
PINN Baseline,0.7095194,-0.14903574
PINN Baseline,0.7075254,-0.15025797
PINN Baseline,0.7083485,-0.14975302
PINN Baseline,0.7093022,-0.1491687
PINN Baseline,0.71037316,-0.14851345
PINN Baseline,0.7117418,-0.14767753
PINN Baseline,0.7166878,-0.14467
PINN Baseline,0.7133341,-0.14670703
PINN Baseline,0.7101443,-0.1486534
PINN Baseline,0.7145921,-0.1459418
PINN Baseline,0.71411854,-0.14622968
PINN Baseline,0.7078179,-0.15007845
PINN Baseline,0.7064973,-0.15088949
PINN Baseline,0.7175027,-0.14417645
PINN Baseline,0.70505905,-0.15177451
PINN Baseline,0.70606565,-0.15115492
PINN Baseline,0.7114711,-0.14784275
PINN Baseline,0.7090435,-0.14932711
PINN Baseline,0.711485,-0.14783424
PINN Baseline,0.71224713,-0.1473693
PINN Baseline,0.71202457,-0.14750502
PINN Baseline,0.71061516,-0.14836553
PINN Baseline,0.71536994,-0.14546931
PINN Baseline,0.70985645,-0.14882946
PINN Baseline,0.70912975,-0.14927429
PINN Baseline,0.7071325,-0.1504992
PINN Baseline,0.7087182,-0.14952643
PINN Baseline,0.70762426,-0.15019728
PINN Baseline,0.70990014,-0.14880274
PINN Baseline,0.7082995,-0.14978306
PINN Baseline,0.70933133,-0.14915085
PINN Baseline,0.7098063,-0.14886014
PINN Baseline,0.7106555,-0.14834087
PINN Baseline,0.70894015,-0.14939043
PINN Baseline,0.705519,-0.15149127
PINN Baseline,0.7108904,-0.14819734
PINN Baseline,0.70600224,-0.15119392
PINN Baseline,0.71135855,-0.14791144
PINN Baseline,0.7074574,-0.1502997
PINN Baseline,0.7103336,-0.14853765
PINN Baseline,0.7076722,-0.15016788
PINN Baseline,0.71386683,-0.1463828
PINN Baseline,0.707376,-0.15034968
PINN Baseline,0.70820546,-0.14984073
PINN Baseline,0.71148056,-0.14783697
PINN Baseline,0.71470416,-0.1458737
PINN Baseline,0.7107775,-0.14826632
PINN Baseline,0.7086017,-0.14959781
PINN Baseline,0.70876896,-0.1494953
PINN Baseline,0.7067246,-0.1507498
PINN Baseline,0.71013886,-0.14865673
PINN Baseline,0.70693296,-0.15062177
PINN Baseline,0.71149194,-0.14783001
PINN Baseline,0.7089411,-0.14938985
PINN Baseline,0.7154715,-0.14540766
PINN Baseline,0.7086644,-0.14955938
PINN Baseline,0.71216476,-0.14741953
PINN Baseline,0.70855546,-0.14962615
PINN Baseline,0.7135645,-0.14656675
PINN Baseline,0.70654416,-0.15086068
PINN Baseline,0.7084249,-0.14970617
PINN Baseline,0.70525384,-0.15165454
PINN Baseline,0.7079938,-0.14997055
PINN Baseline,0.70919883,-0.14923199
PINN Baseline,0.71550924,-0.14538476
PINN Baseline,0.7114483,-0.14785665
PINN Baseline,0.70451695,-0.15210855
PINN Baseline,0.7128241,-0.14701763
PINN Baseline,0.71407986,-0.14625321
PINN Baseline,0.70913875,-0.14926878
PINN Baseline,0.70893216,-0.14939532
PINN Baseline,0.7094036,-0.14910662
PINN Baseline,0.71260273,-0.14715251
PINN Baseline,0.7101621,-0.14864251
PINN Baseline,0.70498085,-0.15182269
PINN Baseline,0.70889145,-0.14942026
PINN Baseline,0.7065569,-0.15085284
PINN Baseline,0.71308047,-0.14686146
PINN Baseline,0.705723,-0.15136574
PINN Baseline,0.7066251,-0.15081094
PINN Baseline,0.70575845,-0.15134391
PINN Baseline,0.7076205,-0.15019959
PINN Baseline,0.7108943,-0.14819497
PINN Baseline,0.7123554,-0.1473033
PINN Baseline,0.706945,-0.15061437
PINN Baseline,0.71291757,-0.14696069
PINN Baseline,0.71024895,-0.1485894
PINN Baseline,0.7129303,-0.14695291
PINN Baseline,0.7102194,-0.14860748
PINN Baseline,0.7111128,-0.1480615
PINN Baseline,0.7098031,-0.14886211
PINN Baseline,0.7080924,-0.14991008
PINN Baseline,0.714179,-0.14619294
PINN Baseline,0.70470214,-0.1519944
PINN Baseline,0.70586324,-0.15127943
PINN Baseline,0.7091723,-0.14924823
PINN Baseline,0.7093097,-0.1491641
PINN Baseline,0.71167797,-0.14771648
PINN Baseline,0.7055144,-0.15149413
PINN Baseline,0.70941997,-0.1490966
PINN Baseline,0.7166134,-0.14471507
PINN Baseline,0.70616126,-0.1510961
PINN Baseline,0.7169415,-0.14451629
PINN Baseline,0.712367,-0.1472962
PINN Baseline,0.7099164,-0.14879279
PINN Baseline,0.7198728,-0.14274426
PINN Baseline,0.705403,-0.15156272
PINN Baseline,0.7092893,-0.14917658
PINN Baseline,0.7186081,-0.1435079
PINN Baseline,0.7095217,-0.1490343
