Job: acopf_ISS
Executing: ACOPF_pinn_rahul.py --case_name pglib_opf_case14_ieee --epochs 10000
Node: issnode1
GPU Allocated: 0
CUDA Hardware Acceleration Active: NVIDIA GeForce RTX 4090
Problem Geometry Linked -> Matrix Samples: 10000

Beginning execution of parallelized training matrix loops for Rahul KKT PINN...
Epoch    0 | Val Loss: 120622.2344 | Val Cost:  896.02 | Val Max P-Miss: 0.3764 | Val Max Q-Miss: 0.3052 | Val Max Gen Viol: 0.9636 | Val Max Thermal: 0.0000 [*SAVED BEST*]
Epoch 1270 | Val Loss: 669.9139 | Val Cost:  -40.69 | Val Max P-Miss: 1.1019 | Val Max Q-Miss: 0.4357 | Val Max Gen Viol: 0.0453 | Val Max Thermal: 0.0000
Epoch 1280 | Val Loss: 469.5643 | Val Cost:  -60.22 | Val Max P-Miss: 1.1015 | Val Max Q-Miss: 0.4411 | Val Max Gen Viol: 0.0441 | Val Max Thermal: 0.0000 [*SAVED BEST*]
Epoch 1290 | Val Loss: 360.0868 | Val Cost:  -49.95 | Val Max P-Miss: 1.1020 | Val Max Q-Miss: 0.4407 | Val Max Gen Viol: 0.0444 | Val Max Thermal: 0.0000 [*SAVED BEST*]
Epoch 1300 | Val Loss: 615.5703 | Val Cost:  -72.99 | Val Max P-Miss: 1.0956 | Val Max Q-Miss: 0.4348 | Val Max Gen Viol: 0.0452 | Val Max Thermal: 0.0000
Epoch 1310 | Val Loss: 496.2843 | Val Cost:  -63.02 | Val Max P-Miss: 1.1002 | Val Max Q-Miss: 0.4378 | Val Max Gen Viol: 0.0465 | Val Max Thermal: 0.0000
Epoch 1320 | Val Loss: 448.4247 | Val Cost:  -58.76 | Val Max P-Miss: 1.0964 | Val Max Q-Miss: 0.4342 | Val Max Gen Viol: 0.0465 | Val Max Thermal: 0.0000
Epoch 1330 | Val Loss: 356.4189 | Val Cost:  -49.34 | Val Max P-Miss: 1.1000 | Val Max Q-Miss: 0.4369 | Val Max Gen Viol: 0.0473 | Val Max Thermal: 0.0000 [*SAVED BEST*]
Epoch 1340 | Val Loss: 408.6845 | Val Cost:  -42.45 | Val Max P-Miss: 1.1311 | Val Max Q-Miss: 0.5515 | Val Max Gen Viol: 0.0776 | Val Max Thermal: 0.0000
Epoch 1350 | Val Loss: 566.0485 | Val Cost:  -69.04 | Val Max P-Miss: 1.0923 | Val Max Q-Miss: 0.4383 | Val Max Gen Viol: 0.0497 | Val Max Thermal: 0.0000
Epoch 1360 | Val Loss: 444.8410 | Val Cost:  -59.07 | Val Max P-Miss: 1.0847 | Val Max Q-Miss: 0.4278 | Val Max Gen Viol: 0.0503 | Val Max Thermal: 0.0000
Epoch 1370 | Val Loss: 822.2646 | Val Cost:  -83.60 | Val Max P-Miss: 1.0829 | Val Max Q-Miss: 0.4416 | Val Max Gen Viol: 0.0528 | Val Max Thermal: 0.0000
Epoch 1380 | Val Loss: 4362.9951 | Val Cost:  -32.75 | Val Max P-Miss: 1.9315 | Val Max Q-Miss: 3.1553 | Val Max Gen Viol: 1.5609 | Val Max Thermal: 21.9435
Epoch 1390 | Val Loss: 756.2833 | Val Cost:   80.65 | Val Max P-Miss: 1.1213 | Val Max Q-Miss: 0.4529 | Val Max Gen Viol: 0.0841 | Val Max Thermal: 0.0000
Epoch 1400 | Val Loss: 870.0216 | Val Cost:   89.30 | Val Max P-Miss: 1.1155 | Val Max Q-Miss: 0.4509 | Val Max Gen Viol: 0.0377 | Val Max Thermal: 0.0000
Epoch 1410 | Val Loss: 1010.1239 | Val Cost:   96.84 | Val Max P-Miss: 1.1175 | Val Max Q-Miss: 0.4517 | Val Max Gen Viol: 0.0898 | Val Max Thermal: 0.0000
Epoch 1420 | Val Loss: 532.5137 | Val Cost:   66.20 | Val Max P-Miss: 1.1142 | Val Max Q-Miss: 0.4498 | Val Max Gen Viol: 0.0384 | Val Max Thermal: 0.0000
Epoch 1430 | Val Loss: 645.3988 | Val Cost:   74.82 | Val Max P-Miss: 1.1161 | Val Max Q-Miss: 0.4506 | Val Max Gen Viol: 0.0389 | Val Max Thermal: 0.0000
Epoch 1440 | Val Loss: 770.3011 | Val Cost:   83.15 | Val Max P-Miss: 1.1185 | Val Max Q-Miss: 0.4513 | Val Max Gen Viol: 0.0393 | Val Max Thermal: 0.0000
Epoch 1450 | Val Loss: 724.5507 | Val Cost:   78.42 | Val Max P-Miss: 1.1200 | Val Max Q-Miss: 0.4516 | Val Max Gen Viol: 0.0402 | Val Max Thermal: 0.0000
Epoch 1460 | Val Loss: 606.6072 | Val Cost:   70.81 | Val Max P-Miss: 1.1187 | Val Max Q-Miss: 0.4513 | Val Max Gen Viol: 0.0405 | Val Max Thermal: 0.0000
Epoch 1470 | Val Loss: 675.8913 | Val Cost:   74.37 | Val Max P-Miss: 1.1229 | Val Max Q-Miss: 0.4525 | Val Max Gen Viol: 0.0410 | Val Max Thermal: 0.0000
Epoch 1480 | Val Loss: 619.2729 | Val Cost:   70.88 | Val Max P-Miss: 1.1293 | Val Max Q-Miss: 0.4594 | Val Max Gen Viol: 0.0429 | Val Max Thermal: 0.0000
Epoch 1490 | Val Loss: 694.7708 | Val Cost:   77.61 | Val Max P-Miss: 1.1353 | Val Max Q-Miss: 0.4551 | Val Max Gen Viol: 0.0433 | Val Max Thermal: 0.0000
Epoch 1500 | Val Loss: 718.3780 | Val Cost:   78.02 | Val Max P-Miss: 1.1360 | Val Max Q-Miss: 0.4750 | Val Max Gen Viol: 0.0447 | Val Max Thermal: 0.0000
Epoch 1510 | Val Loss: 583.8873 | Val Cost:   69.56 | Val Max P-Miss: 1.1229 | Val Max Q-Miss: 0.4628 | Val Max Gen Viol: 0.0455 | Val Max Thermal: 0.0000
Epoch 1520 | Val Loss: 430.5485 | Val Cost:   54.28 | Val Max P-Miss: 1.1200 | Val Max Q-Miss: 0.4549 | Val Max Gen Viol: 0.0453 | Val Max Thermal: 0.0000
Epoch 1530 | Val Loss: 602.8137 | Val Cost:   71.20 | Val Max P-Miss: 1.1374 | Val Max Q-Miss: 0.4645 | Val Max Gen Viol: 0.0441 | Val Max Thermal: 0.0000
Epoch 1540 | Val Loss: 652.0937 | Val Cost:   73.15 | Val Max P-Miss: 1.1376 | Val Max Q-Miss: 0.4688 | Val Max Gen Viol: 0.0445 | Val Max Thermal: 0.0000
Epoch 1550 | Val Loss: 586.5606 | Val Cost:   69.49 | Val Max P-Miss: 1.1289 | Val Max Q-Miss: 0.4851 | Val Max Gen Viol: 0.0463 | Val Max Thermal: 0.0000
Epoch 1560 | Val Loss: 655.8040 | Val Cost:   74.19 | Val Max P-Miss: 1.1281 | Val Max Q-Miss: 0.4764 | Val Max Gen Viol: 0.0473 | Val Max Thermal: 0.0000
Epoch 1570 | Val Loss: 6617.5894 | Val Cost:  353.13 | Val Max P-Miss: 1.3511 | Val Max Q-Miss: 1.7965 | Val Max Gen Viol: 0.2997 | Val Max Thermal: 0.0000
Epoch 1580 | Val Loss: 2094.7834 | Val Cost:   74.61 | Val Max P-Miss: 0.9696 | Val Max Q-Miss: 1.3202 | Val Max Gen Viol: 0.1513 | Val Max Thermal: 0.0000
Epoch 1590 | Val Loss: 389.2702 | Val Cost:   48.15 | Val Max P-Miss: 1.1105 | Val Max Q-Miss: 0.4477 | Val Max Gen Viol: 0.0710 | Val Max Thermal: 0.0000
Epoch 1600 | Val Loss: 424.7308 | Val Cost:   55.63 | Val Max P-Miss: 1.1075 | Val Max Q-Miss: 0.4482 | Val Max Gen Viol: 0.0382 | Val Max Thermal: 0.0000
Epoch 1610 | Val Loss: 497.5757 | Val Cost:   61.95 | Val Max P-Miss: 1.1079 | Val Max Q-Miss: 0.4482 | Val Max Gen Viol: 0.0389 | Val Max Thermal: 0.0000
Epoch 1620 | Val Loss: 540.9995 | Val Cost:   65.27 | Val Max P-Miss: 1.1091 | Val Max Q-Miss: 0.4499 | Val Max Gen Viol: 0.0397 | Val Max Thermal: 0.0000
Epoch 1630 | Val Loss: 495.6690 | Val Cost:   55.72 | Val Max P-Miss: 1.1113 | Val Max Q-Miss: 0.4627 | Val Max Gen Viol: 0.0413 | Val Max Thermal: 0.0000
Epoch 1640 | Val Loss: 418.3455 | Val Cost:   53.25 | Val Max P-Miss: 1.1097 | Val Max Q-Miss: 0.4515 | Val Max Gen Viol: 0.0414 | Val Max Thermal: 0.0000
Epoch 1650 | Val Loss: 427.2700 | Val Cost:   54.20 | Val Max P-Miss: 1.1100 | Val Max Q-Miss: 0.4525 | Val Max Gen Viol: 0.0421 | Val Max Thermal: 0.0000
Epoch 1660 | Val Loss: 463.2929 | Val Cost:   56.60 | Val Max P-Miss: 1.1108 | Val Max Q-Miss: 0.4536 | Val Max Gen Viol: 0.0428 | Val Max Thermal: 0.0000
Epoch 1670 | Val Loss: 512.0070 | Val Cost:   61.20 | Val Max P-Miss: 1.1114 | Val Max Q-Miss: 0.4525 | Val Max Gen Viol: 0.0436 | Val Max Thermal: 0.0000
Epoch 1680 | Val Loss: 564.5707 | Val Cost:   64.77 | Val Max P-Miss: 1.1130 | Val Max Q-Miss: 0.4524 | Val Max Gen Viol: 0.0458 | Val Max Thermal: 0.0000
Epoch 1690 | Val Loss: 474.9304 | Val Cost:   45.58 | Val Max P-Miss: 1.1133 | Val Max Q-Miss: 0.4615 | Val Max Gen Viol: 0.0637 | Val Max Thermal: 0.0000
Epoch 1700 | Val Loss: 421.5081 | Val Cost:   52.67 | Val Max P-Miss: 1.1132 | Val Max Q-Miss: 0.4541 | Val Max Gen Viol: 0.0468 | Val Max Thermal: 0.0000
Epoch 1710 | Val Loss: 445.3692 | Val Cost:   57.80 | Val Max P-Miss: 1.1152 | Val Max Q-Miss: 0.4524 | Val Max Gen Viol: 0.0478 | Val Max Thermal: 0.0000
Epoch 1720 | Val Loss: 443.9100 | Val Cost:   64.14 | Val Max P-Miss: 1.1182 | Val Max Q-Miss: 0.4541 | Val Max Gen Viol: 0.0499 | Val Max Thermal: 0.0000
Epoch 1730 | Val Loss: 990.3610 | Val Cost:    2.33 | Val Max P-Miss: 0.9933 | Val Max Q-Miss: 0.6982 | Val Max Gen Viol: 0.2501 | Val Max Thermal: 0.0000
Epoch 1740 | Val Loss: 539.4944 | Val Cost:  -64.58 | Val Max P-Miss: 1.0831 | Val Max Q-Miss: 0.4310 | Val Max Gen Viol: 0.0324 | Val Max Thermal: 0.0000
Epoch 1750 | Val Loss: 463.0273 | Val Cost:  -58.79 | Val Max P-Miss: 1.0980 | Val Max Q-Miss: 0.4430 | Val Max Gen Viol: 0.0339 | Val Max Thermal: 0.0000
Epoch 1760 | Val Loss: 403.1309 | Val Cost:  -53.43 | Val Max P-Miss: 1.0982 | Val Max Q-Miss: 0.4431 | Val Max Gen Viol: 0.0343 | Val Max Thermal: 0.0000
Epoch 1770 | Val Loss: 351.3863 | Val Cost:  -48.24 | Val Max P-Miss: 1.0983 | Val Max Q-Miss: 0.4434 | Val Max Gen Viol: 0.0348 | Val Max Thermal: 0.0000 [*SAVED BEST*]
Epoch 1780 | Val Loss: 307.3112 | Val Cost:  -43.27 | Val Max P-Miss: 1.0984 | Val Max Q-Miss: 0.4435 | Val Max Gen Viol: 0.0355 | Val Max Thermal: 0.0000 [*SAVED BEST*]
Epoch 1790 | Val Loss: 364.1536 | Val Cost:  -47.98 | Val Max P-Miss: 1.0978 | Val Max Q-Miss: 0.4460 | Val Max Gen Viol: 0.0364 | Val Max Thermal: 0.0000
Epoch 1800 | Val Loss: 400.1078 | Val Cost:  -52.39 | Val Max P-Miss: 1.0971 | Val Max Q-Miss: 0.4432 | Val Max Gen Viol: 0.0371 | Val Max Thermal: 0.0000
Epoch 1810 | Val Loss: 410.4236 | Val Cost:  -53.15 | Val Max P-Miss: 1.0970 | Val Max Q-Miss: 0.4427 | Val Max Gen Viol: 0.0380 | Val Max Thermal: 0.0000
Epoch 1820 | Val Loss: 417.3981 | Val Cost:  -52.21 | Val Max P-Miss: 1.0974 | Val Max Q-Miss: 0.4423 | Val Max Gen Viol: 0.0385 | Val Max Thermal: 0.0000
Epoch 1830 | Val Loss: 425.0176 | Val Cost:  -53.41 | Val Max P-Miss: 1.0970 | Val Max Q-Miss: 0.4423 | Val Max Gen Viol: 0.0384 | Val Max Thermal: 0.0000
Epoch 1840 | Val Loss: 409.5258 | Val Cost:  -53.33 | Val Max P-Miss: 1.0964 | Val Max Q-Miss: 0.4425 | Val Max Gen Viol: 0.0382 | Val Max Thermal: 0.0000
Epoch 1850 | Val Loss: 427.4095 | Val Cost:  -51.03 | Val Max P-Miss: 1.0986 | Val Max Q-Miss: 0.4429 | Val Max Gen Viol: 0.0376 | Val Max Thermal: 0.0000
Epoch 1860 | Val Loss: 433.8379 | Val Cost:  -51.17 | Val Max P-Miss: 1.0984 | Val Max Q-Miss: 0.4415 | Val Max Gen Viol: 0.0383 | Val Max Thermal: 0.0000
Epoch 1870 | Val Loss: 429.5363 | Val Cost:  -53.56 | Val Max P-Miss: 1.0985 | Val Max Q-Miss: 0.4426 | Val Max Gen Viol: 0.0404 | Val Max Thermal: 0.0000
Epoch 1880 | Val Loss: 409.7737 | Val Cost:  -48.78 | Val Max P-Miss: 1.0992 | Val Max Q-Miss: 0.4638 | Val Max Gen Viol: 0.0413 | Val Max Thermal: 0.0000
Epoch 1890 | Val Loss: 357.6279 | Val Cost:  -42.66 | Val Max P-Miss: 1.0978 | Val Max Q-Miss: 0.4584 | Val Max Gen Viol: 0.0406 | Val Max Thermal: 0.0000
Epoch 1900 | Val Loss: 352.0582 | Val Cost:  -43.15 | Val Max P-Miss: 1.0969 | Val Max Q-Miss: 0.4537 | Val Max Gen Viol: 0.0404 | Val Max Thermal: 0.0000
Epoch 1910 | Val Loss: 367.7087 | Val Cost:  -57.93 | Val Max P-Miss: 1.0944 | Val Max Q-Miss: 0.4472 | Val Max Gen Viol: 0.0385 | Val Max Thermal: 0.0000
Epoch 1920 | Val Loss: 345.5245 | Val Cost:  -51.50 | Val Max P-Miss: 1.0934 | Val Max Q-Miss: 0.4460 | Val Max Gen Viol: 0.0395 | Val Max Thermal: 0.0000
Epoch 1930 | Val Loss: 563.7495 | Val Cost:  -61.80 | Val Max P-Miss: 1.0823 | Val Max Q-Miss: 0.4662 | Val Max Gen Viol: 0.0379 | Val Max Thermal: 0.0000
Epoch 1940 | Val Loss: 865.9632 | Val Cost:  -51.07 | Val Max P-Miss: 1.0820 | Val Max Q-Miss: 0.6137 | Val Max Gen Viol: 1.4989 | Val Max Thermal: 0.0000
Epoch 1950 | Val Loss: 377.9221 | Val Cost:  -45.09 | Val Max P-Miss: 1.1525 | Val Max Q-Miss: 0.4457 | Val Max Gen Viol: 0.0447 | Val Max Thermal: 0.0000
Epoch 1960 | Val Loss: 335.2039 | Val Cost:  -45.18 | Val Max P-Miss: 1.0885 | Val Max Q-Miss: 0.4420 | Val Max Gen Viol: 0.0405 | Val Max Thermal: 0.0000
Epoch 1970 | Val Loss: 342.2212 | Val Cost:  -45.77 | Val Max P-Miss: 1.0825 | Val Max Q-Miss: 0.4412 | Val Max Gen Viol: 0.0412 | Val Max Thermal: 0.0000
Epoch 1980 | Val Loss: 341.8679 | Val Cost:  -45.63 | Val Max P-Miss: 1.0838 | Val Max Q-Miss: 0.4410 | Val Max Gen Viol: 0.0418 | Val Max Thermal: 0.0000
Epoch 1990 | Val Loss: 340.9261 | Val Cost:  -45.38 | Val Max P-Miss: 1.0846 | Val Max Q-Miss: 0.4408 | Val Max Gen Viol: 0.0425 | Val Max Thermal: 0.0000
Epoch 2000 | Val Loss: 340.2193 | Val Cost:  -44.84 | Val Max P-Miss: 1.0844 | Val Max Q-Miss: 0.4402 | Val Max Gen Viol: 0.0435 | Val Max Thermal: 0.0000
Epoch 2010 | Val Loss: 339.4715 | Val Cost:  -44.08 | Val Max P-Miss: 1.0847 | Val Max Q-Miss: 0.4396 | Val Max Gen Viol: 0.0441 | Val Max Thermal: 0.0000
Epoch 2020 | Val Loss: 339.7994 | Val Cost:  -42.78 | Val Max P-Miss: 1.0847 | Val Max Q-Miss: 0.4393 | Val Max Gen Viol: 0.0449 | Val Max Thermal: 0.0000
Epoch 2030 | Val Loss: 336.4753 | Val Cost:  -41.16 | Val Max P-Miss: 1.0863 | Val Max Q-Miss: 0.4392 | Val Max Gen Viol: 0.0459 | Val Max Thermal: 0.0000
Epoch 2040 | Val Loss: 329.5468 | Val Cost:  -44.08 | Val Max P-Miss: 1.0884 | Val Max Q-Miss: 0.4414 | Val Max Gen Viol: 0.0469 | Val Max Thermal: 0.0000
Epoch 2050 | Val Loss: 319.9169 | Val Cost:  -48.24 | Val Max P-Miss: 1.0856 | Val Max Q-Miss: 0.4385 | Val Max Gen Viol: 0.0476 | Val Max Thermal: 0.0000
Epoch 2060 | Val Loss: 317.4594 | Val Cost:  -46.34 | Val Max P-Miss: 1.0810 | Val Max Q-Miss: 0.4324 | Val Max Gen Viol: 0.0485 | Val Max Thermal: 0.0000
Epoch 2070 | Val Loss: 324.3989 | Val Cost:  -46.77 | Val Max P-Miss: 1.0821 | Val Max Q-Miss: 0.4309 | Val Max Gen Viol: 0.0495 | Val Max Thermal: 0.0000
Epoch 2080 | Val Loss: 324.1621 | Val Cost:  -46.44 | Val Max P-Miss: 1.0823 | Val Max Q-Miss: 0.4296 | Val Max Gen Viol: 0.0511 | Val Max Thermal: 0.0000
Epoch 2090 | Val Loss: 327.9876 | Val Cost:  -46.60 | Val Max P-Miss: 1.0832 | Val Max Q-Miss: 0.4314 | Val Max Gen Viol: 0.0528 | Val Max Thermal: 0.0000
Epoch 2100 | Val Loss: 332.5414 | Val Cost:  -47.02 | Val Max P-Miss: 1.0839 | Val Max Q-Miss: 0.4314 | Val Max Gen Viol: 0.0547 | Val Max Thermal: 0.0000
Epoch 2110 | Val Loss: 330.0782 | Val Cost:  -46.69 | Val Max P-Miss: 1.0847 | Val Max Q-Miss: 0.4230 | Val Max Gen Viol: 0.0558 | Val Max Thermal: 0.0000
Epoch 2120 | Val Loss: 328.3240 | Val Cost:  -46.77 | Val Max P-Miss: 1.0850 | Val Max Q-Miss: 0.4269 | Val Max Gen Viol: 0.0581 | Val Max Thermal: 0.0000
Epoch 2130 | Val Loss: 328.9850 | Val Cost:  -46.80 | Val Max P-Miss: 1.0845 | Val Max Q-Miss: 0.4273 | Val Max Gen Viol: 0.0603 | Val Max Thermal: 0.0000
Epoch 2140 | Val Loss: 329.3102 | Val Cost:  -47.30 | Val Max P-Miss: 1.0844 | Val Max Q-Miss: 0.4275 | Val Max Gen Viol: 0.0634 | Val Max Thermal: 0.0000
Epoch 2150 | Val Loss: 1410.6405 | Val Cost:  -55.07 | Val Max P-Miss: 1.1670 | Val Max Q-Miss: 0.8088 | Val Max Gen Viol: 0.0813 | Val Max Thermal: 0.0000
Epoch 2160 | Val Loss: 379.7399 | Val Cost:   45.84 | Val Max P-Miss: 1.0917 | Val Max Q-Miss: 0.4677 | Val Max Gen Viol: 0.1025 | Val Max Thermal: 0.0000
Epoch 2170 | Val Loss: 371.7597 | Val Cost:   48.92 | Val Max P-Miss: 1.1039 | Val Max Q-Miss: 0.4455 | Val Max Gen Viol: 0.0437 | Val Max Thermal: 0.0000
Epoch 2180 | Val Loss: 375.9790 | Val Cost:   49.76 | Val Max P-Miss: 1.1036 | Val Max Q-Miss: 0.4452 | Val Max Gen Viol: 0.0454 | Val Max Thermal: 0.0000
Epoch 2190 | Val Loss: 383.9953 | Val Cost:   50.49 | Val Max P-Miss: 1.1038 | Val Max Q-Miss: 0.4450 | Val Max Gen Viol: 0.0462 | Val Max Thermal: 0.0000
Epoch 2200 | Val Loss: 392.5932 | Val Cost:   51.25 | Val Max P-Miss: 1.1039 | Val Max Q-Miss: 0.4450 | Val Max Gen Viol: 0.0472 | Val Max Thermal: 0.0000
Epoch 2210 | Val Loss: 400.4878 | Val Cost:   51.79 | Val Max P-Miss: 1.1040 | Val Max Q-Miss: 0.4450 | Val Max Gen Viol: 0.0483 | Val Max Thermal: 0.0000
Epoch 2220 | Val Loss: 405.8161 | Val Cost:   51.14 | Val Max P-Miss: 1.1048 | Val Max Q-Miss: 0.4445 | Val Max Gen Viol: 0.0498 | Val Max Thermal: 0.0000
Epoch 2230 | Val Loss: 397.8904 | Val Cost:   50.23 | Val Max P-Miss: 1.1050 | Val Max Q-Miss: 0.4443 | Val Max Gen Viol: 0.0510 | Val Max Thermal: 0.0000
Epoch 2240 | Val Loss: 393.3156 | Val Cost:   49.89 | Val Max P-Miss: 1.1045 | Val Max Q-Miss: 0.4436 | Val Max Gen Viol: 0.0522 | Val Max Thermal: 0.0000
Epoch 2250 | Val Loss: 391.8110 | Val Cost:   52.28 | Val Max P-Miss: 1.1049 | Val Max Q-Miss: 0.4490 | Val Max Gen Viol: 0.0544 | Val Max Thermal: 0.0000
Epoch 2260 | Val Loss: 385.9589 | Val Cost:   53.50 | Val Max P-Miss: 1.1065 | Val Max Q-Miss: 0.4725 | Val Max Gen Viol: 0.0547 | Val Max Thermal: 0.0000
Epoch 2270 | Val Loss: 296.6772 | Val Cost:   50.77 | Val Max P-Miss: 1.1032 | Val Max Q-Miss: 0.4449 | Val Max Gen Viol: 0.0572 | Val Max Thermal: 0.0000 [*SAVED BEST*]
Epoch 2280 | Val Loss: 302.6719 | Val Cost:   52.03 | Val Max P-Miss: 1.1036 | Val Max Q-Miss: 0.4451 | Val Max Gen Viol: 0.0590 | Val Max Thermal: 0.0000
Epoch 2290 | Val Loss: 306.5323 | Val Cost:   46.52 | Val Max P-Miss: 1.1036 | Val Max Q-Miss: 0.4455 | Val Max Gen Viol: 0.0610 | Val Max Thermal: 0.0000
Epoch 2300 | Val Loss: 313.6130 | Val Cost:   45.77 | Val Max P-Miss: 1.1038 | Val Max Q-Miss: 0.4467 | Val Max Gen Viol: 0.0637 | Val Max Thermal: 0.0000
Epoch 2310 | Val Loss: 317.1485 | Val Cost:   45.34 | Val Max P-Miss: 1.1040 | Val Max Q-Miss: 0.4482 | Val Max Gen Viol: 0.0657 | Val Max Thermal: 0.0000
Epoch 2320 | Val Loss: 327.0883 | Val Cost:   45.46 | Val Max P-Miss: 1.1041 | Val Max Q-Miss: 0.4523 | Val Max Gen Viol: 0.0679 | Val Max Thermal: 0.0000
Epoch 2330 | Val Loss: 327.4873 | Val Cost:   45.93 | Val Max P-Miss: 1.1038 | Val Max Q-Miss: 0.4512 | Val Max Gen Viol: 0.0706 | Val Max Thermal: 0.0000
Epoch 2340 | Val Loss: 433.2440 | Val Cost:   30.48 | Val Max P-Miss: 1.1188 | Val Max Q-Miss: 0.4523 | Val Max Gen Viol: 0.0736 | Val Max Thermal: 0.0000
Epoch 2350 | Val Loss: 1515.8428 | Val Cost:  111.95 | Val Max P-Miss: 1.2444 | Val Max Q-Miss: 1.1939 | Val Max Gen Viol: 1.7984 | Val Max Thermal: 0.0000
Epoch 2360 | Val Loss: 389.5903 | Val Cost:  -48.68 | Val Max P-Miss: 1.1099 | Val Max Q-Miss: 0.4803 | Val Max Gen Viol: 0.0654 | Val Max Thermal: 0.0000
Epoch 2370 | Val Loss: 313.7475 | Val Cost:  -43.10 | Val Max P-Miss: 1.0998 | Val Max Q-Miss: 0.4422 | Val Max Gen Viol: 0.0586 | Val Max Thermal: 0.0000
Epoch 2380 | Val Loss: 317.7746 | Val Cost:  -43.91 | Val Max P-Miss: 1.1000 | Val Max Q-Miss: 0.4425 | Val Max Gen Viol: 0.0588 | Val Max Thermal: 0.0000
Epoch 2390 | Val Loss: 322.6594 | Val Cost:  -44.46 | Val Max P-Miss: 1.0998 | Val Max Q-Miss: 0.4422 | Val Max Gen Viol: 0.0602 | Val Max Thermal: 0.0000
Epoch 2400 | Val Loss: 327.3215 | Val Cost:  -44.99 | Val Max P-Miss: 1.0996 | Val Max Q-Miss: 0.4423 | Val Max Gen Viol: 0.0617 | Val Max Thermal: 0.0000
Epoch 2410 | Val Loss: 332.1841 | Val Cost:  -45.53 | Val Max P-Miss: 1.0994 | Val Max Q-Miss: 0.4421 | Val Max Gen Viol: 0.0636 | Val Max Thermal: 0.0000
Epoch 2420 | Val Loss: 336.9748 | Val Cost:  -46.10 | Val Max P-Miss: 1.0991 | Val Max Q-Miss: 0.4420 | Val Max Gen Viol: 0.0650 | Val Max Thermal: 0.0000
Epoch 2430 | Val Loss: 342.1997 | Val Cost:  -46.63 | Val Max P-Miss: 1.0988 | Val Max Q-Miss: 0.4418 | Val Max Gen Viol: 0.0668 | Val Max Thermal: 0.0000
Epoch 2440 | Val Loss: 347.4384 | Val Cost:  -47.22 | Val Max P-Miss: 1.0985 | Val Max Q-Miss: 0.4418 | Val Max Gen Viol: 0.0690 | Val Max Thermal: 0.0000
Epoch 2450 | Val Loss: 353.1307 | Val Cost:  -47.78 | Val Max P-Miss: 1.0980 | Val Max Q-Miss: 0.4415 | Val Max Gen Viol: 0.0715 | Val Max Thermal: 0.0000
Epoch 2460 | Val Loss: 360.2551 | Val Cost:  -48.39 | Val Max P-Miss: 1.0977 | Val Max Q-Miss: 0.4415 | Val Max Gen Viol: 0.0735 | Val Max Thermal: 0.0000
Epoch 2470 | Val Loss: 365.7732 | Val Cost:  -48.65 | Val Max P-Miss: 1.0973 | Val Max Q-Miss: 0.4414 | Val Max Gen Viol: 0.0763 | Val Max Thermal: 0.0000
Epoch 2480 | Val Loss: 341.4396 | Val Cost:  -46.66 | Val Max P-Miss: 1.0967 | Val Max Q-Miss: 0.4416 | Val Max Gen Viol: 0.0790 | Val Max Thermal: 0.0000
Epoch 2490 | Val Loss: 348.6237 | Val Cost:  -47.25 | Val Max P-Miss: 1.0961 | Val Max Q-Miss: 0.4416 | Val Max Gen Viol: 0.0819 | Val Max Thermal: 0.0000
Epoch 2500 | Val Loss: 355.3210 | Val Cost:  -48.11 | Val Max P-Miss: 1.0952 | Val Max Q-Miss: 0.4411 | Val Max Gen Viol: 0.0848 | Val Max Thermal: 0.0000
Epoch 2510 | Val Loss: 360.0040 | Val Cost:  -48.69 | Val Max P-Miss: 1.0943 | Val Max Q-Miss: 0.4407 | Val Max Gen Viol: 0.0885 | Val Max Thermal: 0.0000
Epoch 2520 | Val Loss: 366.8141 | Val Cost:  -49.38 | Val Max P-Miss: 1.0931 | Val Max Q-Miss: 0.4407 | Val Max Gen Viol: 0.0920 | Val Max Thermal: 0.0000
Epoch 2530 | Val Loss: 376.4548 | Val Cost:  -50.30 | Val Max P-Miss: 1.0917 | Val Max Q-Miss: 0.4403 | Val Max Gen Viol: 0.0954 | Val Max Thermal: 0.0000
Epoch 2540 | Val Loss: 284.6024 | Val Cost:  -39.54 | Val Max P-Miss: 1.0945 | Val Max Q-Miss: 0.4423 | Val Max Gen Viol: 0.0983 | Val Max Thermal: 0.0000 [*SAVED BEST*]
Epoch 2550 | Val Loss: 360.5135 | Val Cost:  -47.36 | Val Max P-Miss: 1.0837 | Val Max Q-Miss: 0.4348 | Val Max Gen Viol: 0.1002 | Val Max Thermal: 0.0000
Epoch 2560 | Val Loss: 347.2751 | Val Cost:  -46.88 | Val Max P-Miss: 1.0850 | Val Max Q-Miss: 0.4334 | Val Max Gen Viol: 0.1017 | Val Max Thermal: 0.0000
Epoch 2570 | Val Loss: 365.4340 | Val Cost:  -48.61 | Val Max P-Miss: 1.0843 | Val Max Q-Miss: 0.4331 | Val Max Gen Viol: 0.1044 | Val Max Thermal: 0.0000
Epoch 2580 | Val Loss: 371.1073 | Val Cost:  -48.61 | Val Max P-Miss: 1.0835 | Val Max Q-Miss: 0.4303 | Val Max Gen Viol: 0.1069 | Val Max Thermal: 0.0000
